0.000000000000000000e+00 8.547337972522700555e-01
4.997501249375313264e-04 8.549379375847246942e-01
9.990009990009992170e-04 8.551413786623756064e-01
1.497753369945082269e-03 8.553441241681357665e-01
1.996007984031935960e-03 8.555461777595207984e-01
2.493765586034913089e-03 8.557475430688633589e-01
2.991026919242273374e-03 8.559482237035251906e-01
3.487792725460886652e-03 8.561482232461078423e-01
3.984063745019920250e-03 8.563475452546601696e-01
4.479840716774515300e-03 8.565461932628848363e-01
4.975124378109453509e-03 8.567441707803415962e-01
5.469915464942813957e-03 8.569414812926504643e-01
5.964214711729622087e-03 8.571381282616906683e-01
6.458022851465475278e-03 8.573341151257991566e-01
6.951340615690169283e-03 8.575294452999669970e-01
7.444168734491314263e-03 8.577241221760327772e-01
7.936507936507936067e-03 8.579181491228756729e-01
8.428358948934061914e-03 8.581115294866057397e-01
8.919722497522300855e-03 8.583042665907518742e-01
9.410599306587419041e-03 8.584963637364493305e-01
9.900990099009901110e-03 8.586878242026241281e-01
1.039089559623948729e-02 8.588786512461766831e-01
1.088031651829871396e-02 8.590688481021621081e-01
1.136925358378645425e-02 8.592584179839712899e-01
1.185770750988142386e-02 8.594473640835075257e-01
1.234567901234568006e-02 8.596356895713631596e-01
1.283316880552813621e-02 8.598233975969938880e-01
1.332017760236803121e-02 8.600104912888919539e-01
1.380670611439842148e-02 8.601969737547564554e-01
1.429275505174963136e-02 8.603828480816635427e-01
1.477832512315271039e-02 8.605681173362336178e-01
1.526341703594288370e-02 8.607527845647983122e-01
1.574803149606299191e-02 8.609368527935644666e-01
1.623216920806689820e-02 8.611203250287771116e-01
1.671583087512291260e-02 8.613032042568820046e-01
1.719901719901719903e-02 8.614854934446843915e-01
1.768172888015717356e-02 8.616671955395082128e-01
1.816396661757486639e-02 8.618483134693525338e-01
1.864573110893032529e-02 8.620288501430474204e-01
1.912702305051495674e-02 8.622088084504079264e-01
1.960784313725490169e-02 8.623881912623863055e-01
2.008819206271435578e-02 8.625670014312232237e-01
2.056807051909892436e-02 8.627452417905975279e-01
2.104747919725893229e-02 8.629229151557749056e-01
2.152641878669275810e-02 8.631000243237535452e-01
2.200488997555012302e-02 8.632765720734106862e-01
2.248289345063538697e-02 8.634525611656465038e-01
2.296042989741084450e-02 8.636279943435267725e-01
2.343750000000000000e-02 8.638028743324244196e-01
2.391410444119082546e-02 8.639772038401594134e-01
2.439024390243902871e-02 8.641509855571375409e-01
2.486591906387128348e-02 8.643242221564882977e-01
2.534113060428850109e-02 8.644969162942007790e-01
2.581587920116902232e-02 8.646690706092591272e-01
2.629016553067186138e-02 8.648406877237753143e-01
2.676399026763990122e-02 8.650117702431227018e-01
2.723735408560311322e-02 8.651823207560664919e-01
2.771025765678172131e-02 8.653523418348942897e-01
2.818270165208941122e-02 8.655218360355442231e-01
2.865468674113647377e-02 8.656908058977336173e-01
2.912621359223300718e-02 8.658592539450847836e-01
2.959728287239204308e-02 8.660271826852504740e-01
3.006789524733268978e-02 8.661945946100380045e-01
3.053805138148327561e-02 8.663614921955321568e-01
3.100775193798449569e-02 8.665278779022175248e-01
3.147699757869249632e-02 8.666937541750989737e-01
3.194578896418200087e-02 8.668591234438215443e-01
3.241412675374939767e-02 8.670239881227884693e-01
3.288201160541585899e-02 8.671883506112793016e-01
