1.085700000000000045e+03 0.000000000000000000e+00
1.098939000000000078e+03 1.000000000000000056e-01
1.112076000000000022e+03 2.000000000000000111e-01
1.125111000000000104e+03 3.000000000000000444e-01
1.138044000000000096e+03 4.000000000000000222e-01
1.150875000000000000e+03 5.000000000000000000e-01
1.163604000000000042e+03 6.000000000000000888e-01
1.176230999999999995e+03 7.000000000000000666e-01
1.188756000000000085e+03 8.000000000000000444e-01
1.201178999999999860e+03 9.000000000000000222e-01
1.213500000000000227e+03 1.000000000000000000e+00
1.225719000000000051e+03 1.100000000000000089e+00
1.237836000000000013e+03 1.200000000000000178e+00
1.249851000000000113e+03 1.300000000000000044e+00
1.261763999999999896e+03 1.400000000000000133e+00
1.273575000000000273e+03 1.500000000000000000e+00
1.285284000000000106e+03 1.600000000000000089e+00
1.296891000000000076e+03 1.700000000000000178e+00
1.308396000000000186e+03 1.800000000000000044e+00
1.319798999999999978e+03 1.900000000000000133e+00
1.331099999999999909e+03 2.000000000000000000e+00
1.342298999999999978e+03 2.100000000000000089e+00
1.353396000000000186e+03 2.200000000000000178e+00
1.364391000000000076e+03 2.300000000000000266e+00
1.375284000000000106e+03 2.400000000000000355e+00
1.386075000000000045e+03 2.500000000000000000e+00
1.396764000000000124e+03 2.600000000000000089e+00
1.407351000000000113e+03 2.700000000000000178e+00
1.417836000000000240e+03 2.800000000000000266e+00
1.428219000000000051e+03 2.900000000000000355e+00
1.438500000000000000e+03 3.000000000000000000e+00
1.448679000000000087e+03 3.100000000000000089e+00
1.458756000000000085e+03 3.200000000000000178e+00
1.468730999999999995e+03 3.300000000000000266e+00
1.478604000000000269e+03 3.400000000000000355e+00
1.488375000000000227e+03 3.500000000000000000e+00
1.498044000000000096e+03 3.600000000000000089e+00
1.507611000000000104e+03 3.700000000000000178e+00
1.517076000000000022e+03 3.800000000000000266e+00
1.526439000000000306e+03 3.900000000000000355e+00
1.535700000000000273e+03 4.000000000000000000e+00
