1.350626936333091635e+03 2.174960473658125171e+00
1.350430126814354026e+03 2.164960473658125384e+00
1.350233341149869830e+03 2.154960473658125597e+00
1.350036579336747309e+03 2.144960473658125810e+00
1.349839841372096998e+03 2.134960473658126023e+00
1.349643127253027160e+03 2.124960473658126237e+00
1.349446436976648329e+03 2.114960473658126450e+00
1.349249770540069676e+03 2.104960473658126663e+00
1.349053127940402646e+03 2.094960473658126876e+00
1.348856509174757775e+03 2.084960473658127089e+00
1.348659914240246053e+03 2.074960473658127302e+00
1.348463343133978924e+03 2.064960473658127516e+00
1.348266795853068743e+03 2.054960473658127729e+00
1.348070272394627864e+03 2.044960473658127942e+00
1.347873772755768186e+03 2.034960473658128155e+00
1.347677296933603884e+03 2.024960473658128368e+00
1.347480844925246856e+03 2.014960473658128581e+00
1.347284416727811276e+03 2.004960473658128794e+00
1.347088012338411318e+03 1.994960473658129008e+00
1.346891631754161153e+03 1.984960473658129221e+00
1.346695274972175866e+03 1.974960473658129434e+00
1.346498941989570085e+03 1.964960473658129647e+00
1.346302632803459346e+03 1.954960473658129860e+00
1.346106347410959643e+03 1.944960473658130073e+00
1.345910085809186512e+03 1.934960473658130287e+00
1.345713847995256856e+03 1.924960473658130500e+00
1.345517633966287121e+03 1.914960473658130713e+00
1.345321443719394665e+03 1.904960473658130926e+00
1.345125277251697298e+03 1.894960473658131139e+00
1.344929134560312377e+03 1.884960473658131352e+00
1.344733015642358623e+03 1.874960473658131566e+00
1.344536920494953847e+03 1.864960473658131779e+00
1.344340849115217679e+03 1.854960473658131992e+00
1.344144801500268841e+03 1.844960473658132205e+00
1.343948777647227416e+03 1.834960473658132418e+00
1.343752777553212582e+03 1.824960473658132631e+00
1.343556801215345786e+03 1.814960473658132845e+00
1.343360848630746204e+03 1.804960473658133058e+00
1.343164919796536196e+03 1.794960473658133271e+00
1.342969014709836301e+03 1.784960473658133484e+00
1.342773133367768423e+03 1.774960473658133697e+00
1.342577275767454466e+03 1.764960473658133910e+00
1.342381441906016789e+03 1.754960473658134124e+00
1.342185631780578660e+03 1.744960473658134337e+00
1.341989845388262438e+03 1.734960473658134550e+00
1.341794082726192300e+03 1.724960473658134763e+00
1.341598343791491516e+03 1.714960473658134976e+00
1.341402628581284262e+03 1.704960473658135189e+00
1.341206937092695171e+03 1.694960473658135403e+00
1.341011269322848875e+03 1.684960473658135616e+00
1.340815625268870917e+03 1.674960473658135829e+00
1.340620004927886384e+03 1.664960473658136042e+00
1.340424408297021273e+03 1.654960473658136255e+00
1.340228835373402035e+03 1.644960473658136468e+00
1.340033286154155121e+03 1.634960473658136682e+00
1.339837760636406983e+03 1.624960473658136895e+00
1.339642258817285438e+03 1.614960473658137108e+00
1.339446780693918299e+03 1.604960473658137321e+00
1.339251326263432929e+03 1.594960473658137534e+00
1.339055895522957599e+03 1.584960473658137747e+00
1.338860488469621487e+03 1.574960473658137960e+00
1.338665105100553774e+03 1.564960473658138174e+00
1.338469745412882730e+03 1.554960473658138387e+00
1.338274409403739355e+03 1.544960473658138600e+00
1.338079097070252828e+03 1.534960473658138813e+00
1.337883808409553694e+03 1.524960473658139026e+00
1.337688543418772952e+03 1.514960473658139239e+00
1.337493302095041145e+03 1.504960473658139453e+00
