Unnamed: 0,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
147,OIB,Hawaii,Frey_1991,samp.KI-2,Mauna_Kea,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,45.79928473063868,3.1318316566260753,12.869735806445803,10.705793453551072,10.84563383052504,10.271581499727393,0.18126413590916257,0.6444939344564473,2.436991419581333,0.35245782176035023,0.5662211903844167,0.0,0.0,29.9,0.0,238.0,415.0,63.0,213.0,0.0,106.0,22.0,10.4,507.0,27.0,211.0,20.1,0.0,0.0,237.0,17.8,42.0,0.0,25.0,6.68,2.46,0.0,1.0,0.0,0.9,0.0,0.0,1.96,0.29,5.0,1.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.099774199934786,0.06012769434949812,0.026867998423453828,0.007940627686475578,0.0,12.7058,100.0,44.54794513828038,9.825155366810135,10.944780351347763,1.603032731973089,19.14354635626087,8.279893157019549,1.8604748135526914,0.49202665340106155,2.390937395438525,0.13838266181393716,0.04590334624709272,0.2690772297989589,0.020511863093058056,0.00606212139106548,0.4322708135718471,0.0,0.2125984251968505,2.9856434442974376,1530.0251026047672,0.24,39.0,True
148,OIB,Hawaii,Frey_1991,samp.KI-3,Mauna_Kea,Post-Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/HAMAKUASERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,44.593869173059296,1.5574658950367257,7.666771745055298,10.221200798298653,7.415564370542353,24.3568053171205,0.19091562193548478,0.08239512662778695,1.085207927118508,0.16077073699393146,0.25346764607525496,0.0,0.0,22.4,0.0,190.0,1910.0,97.0,966.0,0.0,110.0,13.0,0.7,214.0,15.0,105.0,10.0,0.0,0.0,66.0,7.3,18.8,0.0,12.1,3.26,1.19,0.0,0.62,0.0,0.5,0.0,0.0,1.12,0.16,2.4,0.52,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.0047289182009593,0.2767500293225368,0.12185986464460107,0.01222682996812993,0.0,12.1299,100.00000000000001,,,,,,,,,,,,,,,,,,,,0.24,39.0,False
149,OIB,Hawaii,Frey_1991,samp.KI-4,Mauna_Kea,Post-Shield,VOLCANICROCK,ANKARAMITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,46.10470691576326,2.1754145234658755,10.0149049324476,10.274288828905362,9.493619138014768,17.26298221340038,0.17042409245841228,0.2105237622910763,1.403488444143242,0.2105237622910763,0.3775019597596656,0.0,0.0,28.2,0.0,220.0,1400.0,78.0,585.0,0.0,108.0,16.0,1.2,317.0,21.0,146.0,13.0,0.0,0.0,142.0,11.3,28.0,0.0,18.0,4.61,1.69,0.0,0.84,0.0,0.7,0.0,0.0,1.47,0.22,3.4,0.81,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.0151413063604138,0.20285178837673798,0.07379652773623742,0.009831804585894003,0.0,12.193,100.0,46.04211188429221,9.895473947238482,10.269476687759942,1.9911100935653256,17.644717336393317,9.380404654751949,1.3867513898482409,0.20801319823580566,2.149472000643317,0.16839172995442753,0.2004327150953957,0.20801319823580566,0.07291648023983079,0.009714557131624868,0.3730001266143105,0.0,0.011857707509881429,2.2188012187683346,1467.3406010856847,0.24,39.0,True
150,OIB,Hawaii,Frey_1991,samp.KI-5,Mauna_Kea,Post-Shield,VOLCANICROCK,ANKARAMITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,47.08162713701143,2.090287542979838,9.717815406035706,9.922739334604861,9.456530702842414,17.053919485468448,0.18089002020664827,0.3919280465332877,1.3064235159664563,0.2210873616999698,0.3601218455308127,0.0,0.0,28.0,0.0,209.0,1245.0,77.0,636.0,0.0,107.0,16.0,7.4,296.0,20.0,144.0,13.3,0.0,0.0,128.0,11.1,26.7,0.0,16.6,4.53,1.65,0.0,0.78,0.0,0.7,0.0,0.0,1.49,0.22,3.4,0.75,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.9461903629917594,0.18046674414454056,0.08026278112099088,0.009709712862859933,0.0,11.771,100.00000000000001,,,,,,,,,,,,,,,,,,,,0.24,39.0,False
151,OIB,Hawaii,Frey_1991,samp.KI-6,Mauna_Kea,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,46.02981478233473,3.307287961039667,13.209005987977008,10.71183104011837,10.930166956376228,9.216045789108504,0.18149792073354848,0.7058240367409329,2.4703831381381924,0.39324532984684296,0.6600392605436199,0.0,0.0,30.2,0.0,259.0,375.0,58.0,177.0,0.0,106.0,23.0,11.9,504.0,30.0,241.0,23.0,0.0,0.0,246.0,20.1,49.0,0.0,29.0,7.41,2.66,0.0,1.15,0.0,1.2,0.0,0.0,2.25,0.3,5.6,1.4,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.10095837825458,0.05428684254261076,0.02230826721944641,0.0073043090257068335,0.0,12.7236,100.0,44.54179009012568,9.688855843679736,11.069820533477104,1.5410609154850783,19.418227438255585,8.017318796287395,1.81203537388538,0.5177246001108334,2.4259082263432585,0.13312941121501315,0.039819604297450295,0.2884469365487718,0.016363198366950306,0.005357738292508799,0.4841412936292809,0.0,0.23664122137404592,3.0159542057555924,1534.1212374871093,0.24,39.0,True
152,OIB,Hawaii,Frey_1991,samp.KI-7,Mauna_Kea,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,46.0862484317962,3.4380683587094243,13.52033887645487,10.741758905721008,11.171184453141857,8.751449432151881,0.19156388258233334,0.6654323299884324,2.187859882220737,0.3831277651646667,0.6734222873626111,0.0,0.0,30.7,0.0,250.0,373.0,56.0,172.0,0.0,104.0,23.0,9.3,508.0,31.0,235.0,23.5,0.0,0.0,242.0,19.2,50.0,0.0,30.0,7.48,2.59,0.0,1.13,0.0,1.1,0.0,0.0,2.16,0.3,5.5,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.1068282617269434,0.05399032465779834,0.021675284711037454,0.007051523610201083,0.0,12.7608,100.00000000000003,44.486199185722306,9.706327403747922,11.160305679127966,1.5125038712900098,19.642793350132475,8.019856216672373,1.5706769278795016,0.47771761632058585,2.468208632271361,0.1375247898789942,0.038759958056661194,0.2750495797579884,0.015560808933654914,0.005062328502361994,0.48345365170582577,0.0,0.24896733007885857,2.9882511826599676,1533.8864850467385,0.24,39.0,True
153,OIB,Hawaii,Frey_1991,samp.KI-8,Mauna_Kea,Post-Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/HAMAKUASERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,46.48251219039949,1.8190978197929784,8.824135472634035,9.769876106733939,10.341767834174648,17.9799176632494,0.16080472033708026,0.12060304433989977,1.7688519237078832,0.1909552334656,0.28596322067221963,0.0,0.0,30.9,0.0,205.0,1800.0,77.0,544.0,0.0,110.0,15.0,0.3,260.0,18.0,123.0,11.4,0.0,0.0,97.0,8.47,21.2,0.0,13.8,3.87,1.45,0.0,0.71,0.0,0.5,0.0,0.0,1.31,0.19,2.6,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.9162086280185657,0.26093747156011704,0.0686581506236603,0.009710520290484187,0.0,11.5887,100.0,,,,,,,,,,,,,,,,,,,,0.24,39.0,False
154,OIB,Hawaii,Frey_1991,samp.KI-9,Mauna_Kea,Post-Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/HAMAKUASERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,47.461249782118884,2.7741033101247514,13.639365244557169,10.57780810148804,11.28738458772089,8.643928134644373,0.19097035536903825,0.1708684737125204,2.2815987787908605,0.2914817473573224,0.5125895514920041,0.0,0.0,32.9,0.0,279.0,462.0,54.0,160.0,0.0,115.0,22.0,0.8,415.0,26.0,182.0,16.7,0.0,0.0,139.0,14.8,38.0,0.0,23.2,6.1,2.16,0.0,1.0,0.0,0.98,0.0,0.0,2.06,0.28,4.44,0.96,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.07467187179839,0.06697577601951422,0.020194123971318118,0.006810160834944369,0.0,12.5467,100.00000000000001,45.50958607441585,9.860542752362731,11.030369530101968,1.4998785003690749,19.373597932792215,8.160184604924835,1.6494757562844693,0.12352890767740334,2.0055305946053394,0.13806150944610507,0.04841995877166168,0.21072595240436304,0.014599288104346164,0.004923387625405266,0.3705752501142489,0.0,0.24499811249528136,2.6529403973536234,1517.0339632979326,0.24,39.0,True
155,OIB,Hawaii,Frey_1991,samp.KI-11,Mauna_Kea,Post-Shield,VOLCANICROCK,ANKARAMITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/POST-SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.83,-155.42,46.37276741022101,1.4645122373168193,7.633499503922877,9.444110685509639,10.692935056140751,20.37274041649825,0.1604946547335116,0.2307108183250106,0.952933790372865,0.15046349095825481,0.2710139286029053,0.0,0.0,33.9,0.0,180.0,2070.0,86.0,719.0,0.0,94.0,13.0,2.2,246.0,13.0,92.0,10.5,0.0,0.0,109.0,8.34,20.1,0.0,12.7,3.09,1.12,0.0,0.46,0.0,0.8,0.0,0.0,1.01,0.14,2.2,0.59,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.8523148279293453,0.29995459948611114,0.09070752712973174,0.010841052852940845,0.0,11.2069,100.00000000000004,,,,,,,,,,,,,,,,,,,,0.24,39.0,False
156,OIB,Hawaii,Frey_1990,samp.115-4,Mauna_Kea,Post-Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/HAMAKUASERIES/PACIFICOCEAN,0.155,0.085,Stratigraphic,19.6,-155.7,47.48808398964876,2.3226194272272327,12.709085843460036,9.381988600975385,11.693521207945759,11.291400848897776,0.1608739269221161,0.5027317653807356,1.6891831743406982,0.27147537147200657,0.4936114178044981,0.0,0.0,32.3,0.0,252.0,761.0,60.6,296.0,0.0,97.0,18.8,9.0,455.0,20.0,152.0,17.1,0.0,0.0,174.0,14.0,36.6,0.0,21.3,5.24,1.87,0.0,0.82,0.0,0.7,0.0,0.0,1.61,0.2,3.7,0.87,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.8401305511714254,0.11030073190456938,0.037352072611347285,0.007641070237654335,0.0,11.1304,100.00000000000001,46.60853792258821,11.071249875787826,9.57740485946228,1.6029905995617748,16.078601846125927,10.186562339384267,1.471496002108281,0.4379440868982885,2.02330052388656,0.1401419004790576,0.09608613707068248,0.23648999697610404,0.03253846376933542,0.0066563558513572435,0.429999090050029,0.0,0.12126537785588759,1.9930862728141456,1450.4319840927346,0.24,39.0,True
