Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
OIB,Oahu,Clague_1982,samp.68MAV-1,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,41.08228947,2.853350327,12.32172089,10.9658055,10.34707928,11.55164372,0.207336397,1.076172873,3.504984005,0.59239054,2.363035125,0,0,18,0,240,345,69,240,55,120,0,0,810,0,174,0,0,0,650,45,81,0,45,9.3,2.77,0,1,0,0,0,0,1.5,0.26,3.9,2.35,0,0,3.6,0,0,0,0,0,0,0.2,3.046926296,0.049035604,0.029698392,0.008531578,0,14.0957,100,40.99484201,10.58990823,11.10845424,2.618682092,16.61248379,8.892801655,3.012359984,0.924917231,2.452313144,0.178195354,0.042143671,0.5091303,0.025524296,0.007332468,2.030911537,0,0.131567521,3.799000258,0.24,1505.311768,39,TRUE
OIB,Oahu,Clague_1982,samp.68TSV-1,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,36.26560955,2.497076803,10.57866435,10.28408402,12.30149683,13.10484594,0.241964762,1.248533653,4.665074843,1.20014279,4.643471779,0,0,26,0,240,505,68,275,68,134,17.5,36,1640,30,169,51,0,0.8,1065,84,163,0,66,15,4.53,0,1.65,0,0,0,0,1.9,0.28,3.6,3,0,6.3,10.1,0,0,0,0,0,0,0.2,2.85750518,0.070089646,0.033229548,0.008210304,0,13.5376,100,36.46539482,10.09308889,10.32329192,2.726341704,14.71776572,11.73684096,4.450941398,1.191224216,2.382457493,0.230858242,0.066872433,1.145054561,0.031704266,0.007833439,4.430329944,0,0.044890162,,,,,FALSE
OIB,Oahu,Clague_1982,samp.68FS-2,Koolau,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,43.72700203,2.375698499,12.08155709,9.983622649,11.06623411,12.6704051,0.192898588,0.751287891,2.568590206,0.375643946,1.297411739,0,0,27,0,1300,575,64,360,60,121,20.5,18,535,18,121,28,0,0,325,21.5,44,0,21,5.5,1.91,0,0.84,0,0,0,0,1.46,0.23,2.9,1.95,0,4,2.1,0,0,0,0,0,0,0.2,2.774019872,0.082603847,0.045026085,0.007998347,0,12.6968,100,43.53718335,11.34974983,10.06158859,2.605991209,14.81863497,10.39592726,2.413004883,0.705780683,2.231797063,0.181214284,0.077600345,0.352890341,0.042298753,0.007513869,1.218824573,0,0.058823529,2.61564941,0.24,1417.099096,39,TRUE
OIB,Oahu,Clague_1982,samp.65BP-1,Koolau,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,43.66577422,2.256501828,11.69367314,9.962522445,10.93144363,13.17796832,0.190548541,0.872513189,2.617534657,0.340982324,1.38462203,0,0,23,0,310,555,65,400,90,127,0,24,520,0,127,0,0,0,355,22,47,0,22,6.1,1.97,0,0.86,0,0,0,0,1.4,0.27,2.5,2,0,0,2,0,0,0,0,0,0,0.2,2.768157032,0.079658778,0.049983873,0.008115996,0,12.6814,100,43.53338431,11.18483743,10.01247817,2.647704104,14.70478681,10.45577538,2.503635876,0.834546857,2.158312943,0.182257057,0.076192525,0.3261449,0.047808887,0.007762839,1.324371916,0,0.042604117,2.643865467,0.24,1416.387324,39,TRUE
OIB,Oahu,Clague_1982,samp.69KAM-1,Koolau,Shield,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.2,0.4,Stratigraphic,21.5,-157.5,39.81265929,2.78609892,10.76046344,10.79487694,11.14439568,13.46774248,0.196897686,1.073093019,3.357097659,0.738365113,2.730615144,0,0,21,0,295,600,73,360,55,168,0,0,920,0,168,0,0,0.5,825,54,94,0,48,10.3,2.94,0,1.2,0,0,0,0,1.5,0.25,3.8,3.2,0,0,5.1,0,0,0,0,0,0,0.2,2.999432591,0.084916321,0.044357972,0.008987742,0,13.9353,100,39.86850081,9.978147915,10.83432524,2.781365525,15.98427951,10.33416721,3.113027351,0.995076182,2.583541803,0.182582679,0.078742669,0.684683922,0.041133024,0.008334308,2.532091852,0,0.070199907,,,,,FALSE
OIB,Oahu,Clague_1982,samp.68BP-2,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,38.98286542,1.844762512,11.66088368,9.646212617,12.35989155,12.88426746,0.223313862,1.029186126,4.009939632,0.951510904,3.600164149,0,0,27,0,280,575,67,310,63,133,18,28,1155,24,133,42,0,0,715,74,125,0,60,13.1,3.72,0,1.3,0,0,0,0,2,0.26,2.8,2.6,0,3.3,6.6,0,0,0,0,0,0,0.2,2.680268118,0.080683999,0.037871327,0.008178661,0,12.5596,100,39.02249015,11.38442238,9.677022435,2.616723157,13.72629123,12.06685787,3.914870241,1.004785734,1.80102608,0.21801944,0.078771107,0.92895207,0.036973457,0.007984758,3.514809893,0,0.0234375,,,,,FALSE
OIB,Oahu,Clague_1982,samp.67RAB-6,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,36.90937461,1.878737058,10.93974862,10.32057879,11.66381556,13.70887994,0.23484261,1.086148143,5.000185272,1.125291282,4.151978928,0,0,22,0,190,495,70,290,66,138,0,0,1500,0,162,0,0,0,860,88,145,0,63,14.7,4.41,0,1.6,0,0,0,0,1.7,0.23,2.7,2.45,0,0,8.5,0,0,0,0,0,0,0.2,2.86764551,0.069055714,0.035222621,0.008495331,0,13.516,100,37.0251529,10.60060093,10.34164804,2.778744441,14.78298386,11.30222077,4.845172452,1.052476013,1.820493551,0.227562156,0.066914889,1.09040566,0.03413067,0.008231963,4.023261705,0,0.030538051,,,,,FALSE
OIB,Oahu,Clague_1982,samp.65KAL-1,Koolau,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.3168,-157.758,44.89272252,1.959205259,13.29672255,9.916753533,10.33305095,11.39726104,0.198904762,0.646438753,2.923891631,0.348082103,1.210224118,0,0,24,0,295,504,70,320,50,100,0,0,580,0,110,0,0,0,385,18,41,0,20,5.01,1.84,0,0.7,0,0,0,0,1.5,0.21,2.5,1.2,0,0,2.1,0,0,0,0,0,0,0.2,2.755439817,0.072480263,0.040065306,0.008757398,0,12.5985,100,44.4772168,12.03167279,10.07998959,2.49328736,14.86462066,9.349964811,2.645712674,0.584936591,1.772806533,0.179980969,0.065584493,0.314965583,0.036253494,0.00792422,1.095083434,0,0.090909091,2.446552602,0.24,1406.335172,39,TRUE
OIB,Oahu,Clague_1982,samp.65KPO-1,Koolau,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,44.82396527,2.165650047,14.11199424,10.08255299,10.70741239,10.19370416,0.191383576,0.533858673,2.487982555,0.423057241,1.385214374,0,0,25,0,260,395,60,220,68,134,21,7,590,20,111,24,0,0,390,24,47,0,24,6.8,2.12,0,0.92,0,0,0,0,1.6,0.28,2.8,1.8,0,4,2,0,0,0,0,0,0,0.2,2.801508363,0.056718339,0.027502891,0.007494894,0,12.8287,100,44.21097389,12.140691,10.36586475,2.410165906,15.39853065,9.211694889,2.14043649,0.459284001,1.863130582,0.164649221,0.04879536,0.363960412,0.023661015,0.006447933,1.1917139,0,0.13081269,2.411217718,0.24,1403.569675,39,TRUE
OIB,Oahu,Clague_1982,samp.65MOIL-2,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.5,0.5,Stratigraphic,21.34,-157.85,35.01444869,2.740433316,10.85333347,12.5910115,11.99675858,11.29689122,0.246441639,1.695516188,4.771117001,1.03505393,4.178027827,0,0,13.6,0,230,326,75,230,55,175,0,51,1550,0,240,0,0,0,940,73,146,0,66,15.4,4.7,0,1.5,0,0,0,0,1.2,0.14,5.3,4.6,0,0,7.9,0,0,0,0,0,0,0.2,3.498501228,0.045450991,0.027917906,0.009096511,0,16.4996,100,36.18741366,8.465798746,12.58996991,2.728894987,19.16569837,9.357691254,3.721558581,1.322533658,2.137588142,0.192228989,0.035452604,0.807361009,0.021776478,0.007095445,3.258938171,0,0.199038847,,,,,FALSE
OIB,Oahu,Roden_1984,samp.WW9980,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.2,0.4,Stratigraphic,21.34,-157.85,51.79885325,1.939584565,13.05716447,8.122616904,8.67812803,9.547944878,0.149968082,0.559879196,2.469473103,0.269941561,1.026678768,0,0,23.8,0,202,490,0,416,0,109,19,8.32,450,24,146,8.4,0,0,196,13.8,34.7,0,21.3,5.5,1.98,0,0.86,0,0.87,0,0,1.93,0.27,3.3,0.53,0,0,0.8,0,0.70432,0.512724,0,0,0,0.2,2.256926318,0.070633132,0.05220775,0,0,10.2949,100,51.16075958,12.31541346,8.309594315,2.128714915,11.73344169,8.185141192,2.329187349,0.528073595,1.829400703,0.1414487,0.066620607,0.254606729,0.049241933,0,0.968355231,0,0.055266887,0.97540724,0.24,1292.999499,39,TRUE
OIB,Maui,Chen_1983,samp.C-122,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,48.41820567,1.84402243,9.965744464,9.748813455,7.829544998,16.43498301,0.171302468,0.261992534,1.682793668,0.161225794,0.558110981,0,0,25.8,0,205,804,76.9,703,0,115,0,4.11,207,0,103,7.2,0,0,57,7.1,18.8,0,12.3,3.73,1.39,0,0.71,0,0.8,0,0,1.73,0.24,2.64,0.5,0,0,0.8,0,0.70387,0.51291,0,0,0,0.2,2.708776483,0.116285629,0.088522685,0.00967574,0,12.3146,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Maui,Chen_1983,samp.H65-11,Haleakala,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/MAUI/HALEAKALA/REJUVENATEDSTAGE/HANASERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,44.01943484,2.957048721,13.98416029,10.98472611,10.49310184,8.792019431,0.197795235,0.810962131,2.828478825,0.346142397,1.49006797,0,0,28.1,0,324,63.9,139,139,0,109,0,18.83,582,0,166,31.1,0,0,391,23.7,50.6,0,26.1,6.01,2.21,0,0.97,0,0.9,0,0,1.83,0.27,4.12,2.1,0,0,2.6,0,0.70314,0.5131,0,0,0,0.2,3.052183519,0.00916777,0.017362286,0.017348641,0,13.9883,100,43.1586403,10.77243449,11.44452519,2.351192087,17.50790395,8.083163365,2.178865389,0.624709403,2.277906787,0.152367834,0.007062219,0.266644276,0.01337471,0.013364199,1.147845796,0,0.206978588,3.057911436,0.24,1482.449938,39,TRUE
OIB,Kaula,Garcia_1986,samp.KA-29,Kaula,Rejuvenated,VOLCANICROCK,BASANITE_PLAGIOCLASE,HAWAIIANISLANDS/KAULA/PACIFICOCEAN,1.8,0.2,K-Ar,21.653,-160.543,50.11067821,2.288008616,15.80118722,3.185749641,10.69884614,9.248719998,0.171869054,1.106407646,3.974480446,0.665993809,1.735456815,0,0,22,0,230,493,0,455,0,110,18,21.3,938,21,136,31.6,0,0.3,513,27.1,59,0,29.7,6.48,2,0,0.76,0,0,0,0,1.7,0.27,2.9,1.7,0,0,2,0,0,0,0,0,0,0.2,0.885182976,0.070650623,0.056768802,0,0,4.06145,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kaula,Garcia_1986,samp.KA-19,Kaula,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAULA/PACIFICOCEAN,1.8,0.2,Stratigraphic,21.652,-160.542,45.61231635,2.910236617,12.91701363,4.963312806,12.29018082,13.54374879,0.212671025,1.354374879,1.869268379,0.738752597,2.109298767,0,0,24,0,286,428,0,311,0,106,16,20.7,6404,18,106,40.2,0,0.4,494,32.8,72,0,34.5,7.27,2.39,0,0.82,0,0,0,0,1.53,0.2,3,2.5,0,0,2.5,0,0,0,0,0,0,0.2,1.379091422,0.061088105,0.03864582,0,0,6.35327,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kaula,Garcia_1986,samp.KA-15,Kaula,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAULA/PACIFICOCEAN,1.8,0.2,Stratigraphic,21.652,-160.542,46.14247091,2.985369126,12.61699578,3.090147087,11.41849384,14.6327069,0.239701363,1.26387477,3.617306511,0.762685977,2.253226561,0,0,24,0,290,457,0,429,0,108,16,28.1,1247,20,143,42.8,0,0.4,663,37.3,77,0,37,7.54,2.57,0,0.83,0,0,0,0,1.54,0.19,3.1,3.7,0,0,3.8,0,0,0,0,0,0,0.2,0.858619133,0.06515348,0.053248572,0,0,3.96001,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kaula,Garcia_1986,samp.KA-28,Kaula,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAULA/PACIFICOCEAN,1.8,0.2,Stratigraphic,21.652,-160.542,46.52815587,3.109255864,13.76479938,3.217857724,11.70678468,11.45221102,0.243429482,1.637617579,4.116165756,0.807742529,2.454191302,0,0,21,0,270,277,0,228,0,126,18,33,1969,21,215,55.7,0,0.3,825,37.2,84,0,42,8.34,2.78,0,0.88,0,0,0,0,1.54,0.19,4.3,3.5,0,0,3.7,0,0,0,0,0,0,0.2,0.894104433,0.039429037,0.028255338,0,0,4.13018,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kaula,Garcia_1986,samp.KA-31,Kaula,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAULA/PACIFICOCEAN,1.8,0.2,Stratigraphic,21.654,-160.544,44.35416937,3.065253315,13.01926141,3.516361966,11.74115483,13.88569211,0.249119688,1.332246364,4.050907991,0.9314916,2.765204383,0,0,23,0,293,477,0,360,0,118,18,29.9,1376,22,161,48.9,0,0,757,47.5,95,0,44,8.56,3,0,0.88,0,0,0,0,1.73,0.23,3.5,0,0,0,4.9,0,0,0,0,0,0,0.2,0.977045939,0.067644001,0.044447022,0,0,4.53024,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kaula,Garcia_1986,samp.KA-34,Kaula,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAULA/PACIFICOCEAN,1.8,0.2,Stratigraphic,21.655,-160.545,43.7589038,3.025169906,12.74811815,4.612408228,13.50720474,12.70343179,0.35721562,1.440025348,2.701440948,0.926526682,2.849846204,0,0,21,0,281,366,0,294,0,114,15,24.9,2274,21,151,51.4,0,0.2,860,48.4,98,0,45,9.01,2.96,0,0.93,0,0,0,0,1.64,0.23,3.5,2.8,0,0,5.3,0,0,0,0,0,0,0.2,1.281590113,0.051854173,0.036264293,0,0,5.9479,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kaula,Garcia_1986,samp.KA-17,Kaula,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAULA/PACIFICOCEAN,1.8,0.2,Stratigraphic,21.652,-160.542,44.1879244,2.786228856,12.71221197,4.089630059,12.14619124,13.21281128,0.261209016,1.295160806,3.569857832,1.20809628,3.300018593,0,0,22,0,279,412,0,295,0,115,15,19.6,2380,24,180,55.2,0,0.2,947,55.7,114,0,53,10.4,3.37,0,1.13,0,0,0,0,1.94,0.25,3.7,3.2,0,0,5.3,0,0,0,0,0,0,0.2,1.136332517,0.058105338,0.036221805,0,0,5.2979,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Molokai,Clague_1982,samp.71KAUH-2,East_Molokai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE_OLIVINE,HAWAIIANISLANDS/MOLOKAI/EASTMOLOKAI/REJUVENATEDSTAGE/KALAUPAPABASALT/PACIFICOCEAN,0.324,0.044,K-Ar,21.18,-157.24,45.16454227,1.71385973,12.7400274,9.873103608,10.22369233,13.47307296,0.178320054,0.416080456,2.387508436,0.208040228,0.785829586,0,0,24,0,0,581,69,0,0,100,0,0,0,0,0,0,0,0,0,13,26.5,0,18.5,3.7,1.29,4.1,0.45,0,0.38,0,0,1.45,0.21,2.25,1.16,0,0,1.16,0,0.703323,0,0,0,0,0.2,2.743311378,0.08393941,0,0.008672148,0,12.4854,100,45.01339686,12.31425209,9.911129845,2.651629138,14.6385728,9.882013652,2.30771723,0.40217493,1.656582055,0.172360548,0.081134131,0.201087465,0,0.008382323,0.759566939,0,0.032882012,2.214040967,0.24,1397.990367,39,TRUE
OIB,Molokai,Clague_1982,samp.74KAL-1,East_Molokai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE_OLIVINE,HAWAIIANISLANDS/MOLOKAI/EASTMOLOKAI/REJUVENATEDSTAGE/KALAUPAPABASALT/PACIFICOCEAN,0.519,0.049,K-Ar,21.18,-157.24,46.25865532,1.605922448,13.83717231,10.03651913,11.00915079,10.50419279,0.1919028,0.27270398,2.312932766,0.202002948,0.888662885,0,11,26,0,0,572,71,0,120,115,0,40,319,18,69,16,0,0,160,14,30,0,16,3.7,1.25,3.3,0.6,0,0.4,0,0,1.7,0.22,1.9,4.2,0,0,1.3,0.28,0.703203,0,0,0,0,0.2,2.788717532,0.082550384,0,0.008913931,0,12.7057,100,45.49835352,12.02386866,10.29357443,2.423267746,15.35824356,9.566447552,2.009832586,0.236967262,1.395473018,0.16675474,0.071732501,0.175531305,0,0.007745797,0.772207326,0,0.123191583,2.117175486,0.24,1404.474333,39,TRUE
OIB,Hawaii,Norman_1999,samp.KIL-1-7,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.67,-154.43,48.82145563,1.884654069,10.42041435,8.886804399,8.50585832,15.92484697,0.169518929,0.339037859,1.51569843,0.159546995,0.664268424,0,3.5,27.9,0,243,930,71,758,71,89,15.1,5.8,245,22,127,11,0,0.071,79,9.05,22.4,3.09,15.6,4.02,1.4,4.36,0.72,3.93,0.77,1.91,0,1.58,0.22,3.2,0,0,0.74,0.71,0.22,0,0,0,0,0,0.2,2.469261196,0.134364895,0.095345748,0.008923784,0,11.2378,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.KIL-1-10,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.67,-154.43,48.25298392,1.75123377,9.795047414,8.841241701,8.033915697,18.04662885,0.168197784,0.296819619,1.434628157,0.148409809,0.632478779,0,3.9,24.4,0,228,0,81,1045,96,105,15.5,5.5,236,21,122,10.7,0,0.054,73,8.59,21.3,2.98,14.5,3.76,1.31,4.14,0.67,3.71,0.72,1.81,0,1.49,0.21,2.92,0,0,0.68,0.65,0.21,0,0,18.464,15.471,38.088,0.2,2.456601279,0,0.13161918,0.010194044,0,11.1655,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.KIL-1-18,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.67,-154.43,49.12791505,2.020865431,11.1695266,9.02320061,9.098874133,13.73792094,0.179189844,0.38824499,1.632617477,0.169235401,0.741025489,0,3.5,29.2,0,261,864,67,565,78,92,16.2,6.3,260,22.7,135,12,0,0.078,86,9.94,25,3.43,17.2,4.43,1.52,4.94,0.77,4.34,0.84,2.14,0,1.71,0.23,3.37,0,0,0.8,0.75,0.23,0,0,18.465,15.467,38.088,0.2,2.507159844,0.124771145,0.071035938,0.008417111,0,11.4156,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.KIL-2-1,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.67,-154.43,47.37176848,1.688321307,9.004396773,8.933341492,7.296323066,20.39813237,0.157971769,0.296197067,1.283520625,0.148098534,0.601761456,0,3.8,22.5,0,211,1319,86,1087,64,93,14.5,5.4,219,19.8,117,10.3,0,0.096,72,8.27,20.3,2.82,14.1,3.77,1.26,4.07,0.65,3.59,0.69,1.74,0,1.41,0.2,2.82,0,0,0.71,0.61,0.19,0,0,18.426,15.463,38.073,0.2,2.482191855,0.190493606,0.136676676,0.010804928,0,11.301,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.KIL1840,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/PACIFICOCEAN,0,0,Stratigraphic,19.5,-154.9,48.7261562,2.084597772,11.24296214,8.867964576,9.079351276,14.09814507,0.177832817,0.365545234,1.76844659,0.187712418,0.717402508,0,3.6,25.4,0,251,959,64,583,79,91,17,7,291,24.7,146,12.1,0,0.065,95,9.68,24.2,3.36,17,4.52,1.57,5.01,0.79,4.4,0.85,2.09,0,1.71,0.24,3.37,0,0,0.88,0.73,0.23,0,0,18.453,15.47,38.086,0.2,2.464026418,0.138507539,0.07330821,0.008041232,0,11.2178,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.MK-1-6,Mauna_Kea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/EASTRIFTZONE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.85,-154.58,48.75180883,2.021004603,9.738479193,9.082628272,7.222127228,17.07952097,0.178324458,0.386369166,1.743609686,0.217951457,0.775722792,0,4.7,26.1,0,241,1150,72,827,64,98,15.7,6.9,211,26.6,157,11.9,0,0.075,88,10.32,26.2,3.7,18.1,4.92,1.61,5.53,0.9,4.91,0.97,2.43,0,1.99,0.28,3.91,0,0,0.88,0.81,0.26,0,0,18.396,15.462,38.052,0.2,2.523672238,0.165886246,0.103859758,0.009035098,0,11.5037,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.H-5,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/KAUPULEHUFLOW/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.75,-155.93,49.44527659,1.66143662,11.0331748,8.850381439,8.665361529,14.85347408,0.179077333,0.258667479,1.701238624,0.149230781,0.513861688,0,4,28,0,263,902,72,715,79,89,16,4.3,223,21.5,108,8.1,0,0.048,53,6.88,17.3,2.43,12.1,3.42,1.21,3.96,0.65,3.72,0.73,1.89,0,1.56,0.22,2.53,0,0,0.67,0.46,0.15,0,0,18.233,15.455,38.005,0.2,2.45914082,0.130531087,0.090082974,0.009064164,0,11.1736,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.H-11,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.9,-156,49.80590552,1.735674746,11.43149011,8.762208353,8.997592848,13.63602288,0.169577236,0.26932925,1.855381915,0.159602628,0.537642622,0,4.1,28.8,0,280,818,70,617,81,88,16.5,4.5,233,22.3,112,8.5,0,0.044,56,7.19,18.1,2.53,12.6,3.52,1.25,4.12,0.67,3.87,0.76,1.96,0,1.65,0.23,2.61,0,0,0.63,0.47,0.16,0,0,18.237,15.458,38.013,0.2,2.434641307,0.118379281,0.077738618,0.008812685,0,11.0619,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Norman_1999,samp.H-23,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.9,-156,45.91400172,1.077747099,7.354616506,9.23665603,5.678123218,25.74612572,0.169645413,0.18960329,1.187516904,0.099791361,0.323609143,0,2.9,20,0,182,1843,114,1391,49,86,10.6,3.1,150,15,74,5.3,0,0.035,33,4.33,10.9,1.54,7.7,2.16,0.77,2.61,0.43,2.45,0.48,1.25,0,1.04,0.15,1.63,0,0,0.44,0.29,0.1,0,0,18.195,15.453,37.952,0.2,2.566469936,0.266579593,0.175169283,0.014344792,0,11.6668,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
