Unnamed: 0,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
3962.0,OIB,Oahu,Tanaka_2002,samp.LK2,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.37,-157.81,48.9399543802471,2.150421746513619,15.042746712988322,9.754502485118921,10.375041375340267,8.550728983475366,0.1732562150481726,0.13350937052478698,2.2931001788519283,0.2374634970420102,0.3634633194878125,0.0,5.02,0.0,0.0,0.0,372.0,0.0,147.0,0.0,0.0,0.0,0.33,400.0,25.7,131.0,8.56,0.0,0.0086,67.8,10.5,25.4,3.79,18.5,4.86,1.73,5.1,0.821,4.62,0.885,2.11,0.298,1.93,0.249,3.16,0.605,0.0,1.02,0.626,0.0,0.703768,0.512882,17.96,15.443,37.761,0.15,1.9131933322194423,0.05403011030401901,0.01858829283822493,0.0,0.0,11.5484,100.0,46.96747457345758,11.541649136346068,10.266526532304223,1.4679105213815722,17.634646244892497,7.960320652468293,1.7593966184346956,0.1024359673410603,1.6499256264149533,0.13293200257442123,0.04145496748865911,0.1821954738613141,0.01426199337632978,0.0,0.27886968965833375,0.0,0.20948616600790526,2.1015347728058402,1453.0195024141317,0.24,39.0,True
3964.0,OIB,Oahu,Tanaka_2002,samp.LK4,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.37,-157.81,47.57331139340917,2.403917870493903,12.029656550166216,10.047827019751855,8.979335321751835,13.554812205162719,0.17574847573092958,0.21716086050238628,2.141307827720005,0.28786432728161876,0.4427583302272479,0.0,4.9,0.0,0.0,0.0,741.0,0.0,540.0,0.0,0.0,0.0,1.33,418.0,25.0,149.0,12.3,0.0,0.0157,114.0,13.0,31.0,4.6,22.0,5.56,1.96,5.71,0.867,4.74,0.906,2.08,0.289,1.79,0.234,3.78,0.856,0.0,1.1,0.948,0.18,0.703667,0.512899,18.111,15.453,37.828,0.15,1.9707243590137073,0.10742102630286017,0.06815443248558543,0.0,0.0,11.9182,100.00000000000003,46.85699481401798,10.771487490977602,10.102566875047216,1.7646083820229843,17.23106577737256,8.040196134627541,1.9173507061013955,0.19444823571451592,2.152494642168719,0.15736712847948503,0.0961859747420011,0.2577569016606548,0.061026232454077685,0.0,0.3964507046132621,0.0,0.09950472760018017,2.1069578170797816,1449.0989093030175,0.24,39.0,True
3965.0,OIB,Oahu,Tanaka_2002,samp.MH-11,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.85,52.26514877680335,2.005187419128827,13.394609832742061,8.687658451422324,8.78271254986154,9.334139586903081,0.1523945617937041,0.2666899863578677,2.676924906468315,0.25766645419496453,0.3634053208438096,0.0,5.13,0.0,0.0,0.0,506.0,0.0,285.0,0.0,0.0,0.0,3.27,427.0,26.3,126.0,7.45,0.0,0.0299,101.0,10.7,25.4,3.83,19.0,4.72,1.72,4.79,0.795,4.33,0.853,1.99,0.285,1.85,0.24,3.2,0.548,0.0,1.04,0.605,0.148,0.704219,0.512677,17.841,15.415,37.755,0.15,1.7039485352756505,0.07348084202054024,0.03603277618397805,0.0,0.0,10.287,100.0,50.570807552388096,11.448876600184263,9.056770171464033,1.4564288737809417,14.975558643975686,7.506914606236811,2.2880683577060603,0.22794995766524778,1.7139090730161475,0.13025736130442464,0.06280683821893614,0.22023720548202622,0.030798568472223436,0.0,0.31061619010513714,0.0,0.13569576490924815,1.3436999920421868,1387.477470590351,0.24,39.0,True
3966.0,OIB,Oahu,Tanaka_2002,samp.PM7,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.85,48.96080516872187,2.247118335252182,14.25200217462635,9.650140462096264,9.879212306319287,9.798227912670264,0.16802772268360727,0.10223336402775172,2.297728616570116,0.23584569823814733,0.4089334561110069,0.0,3.92,0.0,0.0,0.0,470.0,0.0,307.0,0.0,0.0,0.0,0.438,431.0,25.2,143.0,8.75,0.0,0.0054,63.1,11.4,28.6,3.97,19.8,5.03,1.82,5.13,0.809,4.62,0.92,2.13,0.311,1.98,0.263,3.57,0.595,0.0,1.31,0.762,0.148,0.704083,0.512741,17.832,15.427,37.738,0.15,1.892724351162902,0.06821038644676777,0.038790045073495934,0.0,0.0,11.4338,100.0,47.37232597476212,11.558831281023032,9.995205127081496,1.5350602089807297,17.011294514040802,8.01235832264,1.863531669662318,0.08291454011928459,1.8224851068235428,0.1362758771179644,0.05532081309637041,0.19127843238357364,0.0314599717916176,0.0,0.33165816047713836,0.0,0.173212071103762,1.978032581155979,1457.5390554983833,0.24,39.0,True
3974.0,OIB,Oahu,Tanaka_2002,samp.D4-1,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.6,-157.49,48.514643013998686,2.2527171108934536,12.592900144178417,10.155197556079074,10.208249938594879,11.030186860111154,0.16540263633829222,0.2973188432743701,2.09036619104404,0.24049353783383884,0.33902662868633626,0.0,13.3,0.0,0.0,0.0,571.0,0.0,307.0,0.0,0.0,0.0,2.15,313.0,27.0,121.0,8.4,0.0,0.0236,63.3,9.24,23.7,3.67,17.7,4.68,1.71,5.35,0.834,4.92,0.965,2.33,0.322,2.1,0.307,3.22,0.621,0.0,0.868,0.659,0.253,0.703513,0.51299,18.133,15.444,37.81,0.15,1.9917834129727832,0.08290631563485085,0.038807810359831336,0.0,0.0,12.0267,100.0,47.05241887063091,10.269559771381363,10.365058294496986,1.624307234789444,17.87277561109692,8.324868116584277,1.704701879409853,0.2424646901989171,1.8370996953413246,0.13488650277318354,0.06761042762899303,0.19612342932436624,0.031647922521720384,0.0,0.2764775538217678,0.0,0.16943521594684396,2.143546957045626,1469.198185088685,0.24,39.0,True
3976.0,OIB,Oahu,Tanaka_2002,samp.S498-4,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.0,-157.04,49.23755429611953,2.0904600059634775,11.781707837468018,9.444809753114553,9.681086562920958,12.85733225087572,0.1704848306108331,0.20295817897867685,1.9991377152914813,0.19585423050264777,0.3132412180369867,0.0,4.96,0.0,0.0,0.0,788.0,0.0,463.0,0.0,0.0,0.0,3.73,280.0,25.2,113.0,8.86,0.0,0.084,44.7,8.42,21.9,3.25,16.0,4.35,1.57,4.85,0.805,4.65,0.916,2.25,0.32,2.03,0.273,3.02,0.622,0.0,0.7,0.636,0.219,0.70355,0.512975,18.244,15.453,37.922,0.15,1.8524519391231282,0.11440026986773638,0.05852091112627042,0.0,0.0,11.1867,100.0,48.48685886726616,10.74103295459414,9.537554173455485,1.6888253892739062,16.029173743520467,8.825958956300164,1.8225544527959159,0.18503094109002133,1.9058102716575476,0.15542595429381287,0.10429532675696486,0.1785544823506433,0.053351775787646084,0.0,0.28557271085713487,0.0,0.0846681922196797,1.6833526759429254,1432.681821146357,0.24,39.0,True
3977.0,OIB,Oahu,Tanaka_2002,samp.S499-6A,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.26,-156.99,50.1193745902647,2.348095099483505,12.509844234200434,9.605372908079564,10.151751912433236,10.141814315729762,0.17685642725270473,0.28277033915865374,2.1482599673733587,0.1968399404637194,0.3090990078648361,0.0,5.19,0.0,0.0,0.0,634.0,0.0,268.0,0.0,0.0,0.0,4.42,287.0,29.1,120.0,9.51,0.0,0.0476,50.4,8.45,21.6,3.26,16.5,4.64,1.73,5.34,0.899,5.18,1.03,2.49,0.354,2.25,0.304,3.31,0.693,0.0,0.727,0.657,0.209,0.703582,0.512982,18.341,15.459,38.0,0.15,1.8839438945506666,0.09208717710699106,0.03389018603785528,0.0,0.0,11.3714,99.99999999999997,48.429312380758496,10.294035057552197,9.914992914214833,1.5502498779278742,16.85964902426047,8.353620406916246,1.7677489026137898,0.23268457464699696,1.9321881887600156,0.14553068992782173,0.07577621365570675,0.1619746185424446,0.02788737866350788,0.0,0.25434977155961297,0.0,0.16317991631799175,1.7915020942700184,1453.7292000389252,0.24,39.0,True
3978.0,OIB,Oahu,Tanaka_2002,samp.S499-6B,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.28,-156.99,49.183768657317486,2.465732895076667,12.992892631633524,9.649039885168499,10.466769941862122,9.661642195556201,0.17109150813350504,0.49515957217182466,2.284573441891111,0.2355023236918977,0.36466259845267096,0.0,12.4,0.0,0.0,0.0,689.0,0.0,290.0,0.0,0.0,0.0,9.0,306.0,30.3,133.0,10.3,0.0,0.0884,64.9,9.89,25.5,3.73,18.6,5.1,1.86,5.91,0.979,5.6,1.08,2.64,0.37,2.35,0.314,3.49,0.751,0.0,1.01,0.758,0.289,0.703527,0.512987,18.378,15.449,37.958,0.15,1.8925084901855724,0.10000836011329359,0.036647498745641854,0.0,0.0,11.4308,100.00000000000003,47.513044447868914,10.479869425346587,10.011695262823036,1.5264685413636927,17.063363816364426,8.44233731515618,1.8427021635922949,0.3993881738418398,1.9888226210129596,0.13799980619091226,0.08066522099002262,0.18995258959101446,0.02955931465829369,0.0,0.2941313011997944,0.0,0.17695473251028818,2.0131567339980436,1449.8333097976665,0.24,39.0,True
3979.0,OIB,Oahu,Tanaka_2002,samp.S497-3,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.6,-157.49,49.17070328218647,1.931055879654719,11.86077133002664,9.250777783657231,9.604447237316991,13.405604112977862,0.16668021541111172,0.1778599132693415,1.9920306312575395,0.14736955727479328,0.2717936141826601,0.0,16.1,0.0,0.0,0.0,960.0,0.0,531.0,0.0,0.0,0.0,1.63,264.0,23.9,90.3,7.33,0.0,0.0664,41.3,7.35,19.0,2.82,14.1,3.78,1.41,4.4,0.737,4.35,0.854,2.08,0.298,1.82,0.249,2.55,0.538,0.0,0.532,0.548,0.15,0.703487,0.512986,18.313,15.446,37.918,0.15,1.8143955983954005,0.13938720929451792,0.06712363509473245,0.0,0.0,10.9556,100.00000000000001,48.66646910006751,11.14790873090557,9.311965963902018,1.7053457966483963,15.541914129933287,9.027195469265283,1.872304511107829,0.16717007898076935,1.8149944975476606,0.156662309469428,0.13100968261120896,0.1385122711247538,0.06308933347600472,0.0,0.2554581249602799,0.0,0.05838041431261774,1.6071866229155323,1420.0448359807456,0.24,39.0,True
3981.0,OIB,Oahu,Tanaka_2002,samp.S497-7,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.64,-157.49,49.59086255884145,2.2878550251131546,12.727506160843024,9.334414741444828,10.068627490351718,10.666396082664436,0.18138007001031628,0.30813878665528704,2.184804486059643,0.29989514071943957,0.3703384953304842,0.0,16.6,0.0,0.0,0.0,707.0,0.0,367.0,0.0,0.0,0.0,4.29,356.0,27.1,126.0,10.4,0.0,0.092,77.3,10.5,25.9,3.81,18.7,4.81,1.75,5.18,0.838,4.87,0.936,2.24,0.313,1.97,0.274,3.44,0.73,0.0,1.31,0.805,0.559,0.703576,0.512937,18.043,15.44,37.75,0.15,1.8307996815570442,0.10260878607785022,0.04637249433130928,0.0,0.0,11.0594,100.0,48.293124089151924,10.884117350767484,9.585904062054613,1.565635744190031,16.11683630504695,8.610337467626323,1.8683682501695498,0.2635094944677769,1.9564934607130713,0.15510988108230836,0.08774743887589262,0.2564598172859277,0.0396561324560647,0.0,0.31670050611208433,0.0,0.13532209252053617,1.750700042140691,1435.2837930153046,0.24,39.0,True
