Unnamed: 0,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
839,OIB,Kauai,Reiners_1998,samp.95HTZ425,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,42.85333726909727,2.7150030466157746,11.93414326748597,10.903324057672426,11.98380998478292,13.226932590934986,0.17901110995962644,0.42763874834802973,0.8552764576433964,0.5867592731776252,1.7692677031741557,6.04,0.0,21.8,0.0,280.0,223.0,57.0,318.0,71.3,94.4,0.0,0.0,727.0,20.9,155.0,0.0,0.0,0.0,518.0,38.8,80.7,10.0,41.7,9.9,3.03,8.6,1.1,6.2,0.0,2.3,0.3,1.6,0.23,0.0,0.0,0.0,0.0,4.4,0.0,0.703325,0.512975,0.0,0.0,0.0,0.17,2.4820535694351795,0.03386655000475309,0.04204578553932345,0.007530586128566896,0.0,12.6428,100.00000000000001,42.506069225385346,10.048732023047675,10.909162593770459,2.0899272471493684,18.784446896868346,10.090552162239495,0.7201559203579496,0.36007839762812904,2.286074286667018,0.15073010544740556,0.02851615553083592,0.49406032473768413,0.03540319754115029,0.006340869242672487,1.4897505943864424,0.0,0.14675767918088745,2.9901466391478277,1489.1341821234214,0.24,39.0,True
840,OIB,Kauai,Reiners_1998,samp.95HTZ440,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,42.842012114282305,2.7303700571861786,11.636342174811912,10.744371138879242,12.31152272762147,13.02632292878215,0.188644067485412,0.43685859170072333,1.0425010017043077,0.595716916280298,1.9194844906607271,5.19,0.0,20.9,0.0,279.0,221.0,54.0,303.0,65.7,94.6,0.0,0.0,730.0,20.3,158.0,0.0,0.0,0.0,505.0,42.1,88.4,10.8,43.9,11.0,3.29,9.1,1.2,6.6,0.0,2.6,0.3,1.6,0.21,0.0,0.0,0.0,0.0,4.8,0.0,0.703282,0.512995,0.0,0.0,0.0,0.17,2.4458692225905,0.03324074089513885,0.0396780487418686,0.007065778377756009,0.0,12.5792,99.99999999999997,42.508120917762824,9.856928736670943,10.771613150679677,2.0718502656683055,18.43851115579658,10.428861608139414,0.8830831826130571,0.3700547768110005,2.3128456240037734,0.1597968761888448,0.028157612524214296,0.5046207049251852,0.0336105361103371,0.005985289268083708,1.6259595628377703,0.0,0.14236706689536888,2.975123117093041,1483.943180631993,0.24,39.0,True
841,OIB,Kauai,Reiners_1998,samp.95HTZ450,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,42.86215477173556,2.7274035822138267,11.307837222487079,11.225367548597822,11.307837222487079,14.28405922328638,0.20903498740855067,0.27871296647098415,0.8162319556163646,0.5872889741899756,1.7395339676854933,7.15,0.0,21.0,0.0,272.0,297.0,58.0,343.0,71.2,106.0,0.0,0.0,580.0,20.4,159.0,0.0,0.0,0.0,430.0,38.3,78.5,9.6,40.1,9.9,2.92,8.3,1.1,5.9,0.0,2.2,0.3,1.5,0.18,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.5553641664546523,0.04558960036279939,0.045838744349972406,0.007745066653479159,0.0,12.8778,100.00000000000003,42.5376762298871,9.626659505016754,11.163604887797673,2.175448784570444,19.37261363592284,9.626659505016754,0.6948797510285075,0.23727568544351507,2.3219104681240443,0.1779569876028857,0.038811626929833955,0.49997456404258284,0.03902372976480116,0.006593579130095104,1.4809110597221626,0.0,0.13867355727820854,3.051422283951091,1504.1382654183612,0.24,39.0,True
842,OIB,Kauai,Reiners_1998,samp.95HTZ460,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,42.39499112225653,2.7521469299592582,11.296757556917344,10.855821966431215,12.14128999220611,13.631617044107571,0.19871096221409196,0.5663263456042467,1.1227137343929985,0.6259394276803052,1.8591179219738068,5.52,0.0,21.1,0.0,284.0,222.0,57.0,322.0,68.5,98.2,0.0,0.0,736.0,21.0,167.0,0.0,0.0,0.0,532.0,39.6,85.3,10.5,41.5,10.3,3.14,8.6,1.1,6.4,0.0,2.3,0.3,1.6,0.21,0.0,0.0,0.0,0.0,4.7,0.0,0.703306,0.512991,0.0,0.0,0.0,0.17,2.471240102413816,0.03351636874349441,0.04232423467433911,0.007486290424874164,0.0,12.6622,100.00000000000001,42.14931890407091,9.679926950331978,10.85015735317965,2.117547760724393,18.62285382535273,10.403587012928948,0.9620271020514213,0.4852717806748702,2.358250241661003,0.17027076918055728,0.028719391333556082,0.5363528344084745,0.03626664534598628,0.006414826916186956,1.593034601839352,0.0,0.13382416630576016,3.178653838064394,1502.525419814012,0.24,39.0,True
843,OIB,Kauai,Reiners_1998,samp.95HTZ475,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,41.94374592989034,2.937154956654351,11.024198302327068,11.264269739600726,12.026455404559162,13.832365667106389,0.2183016320336167,0.39691186738771944,1.0022035673428868,0.6846734436104853,2.006676594106622,7.39,0.0,20.4,0.0,272.0,302.0,59.0,334.0,65.6,97.9,0.0,0.0,707.0,20.7,134.0,0.0,0.0,0.0,499.0,42.4,90.6,11.0,44.4,10.7,3.22,9.1,1.2,6.4,0.0,2.3,0.3,1.5,0.19,0.0,0.0,0.0,0.0,4.8,0.0,0.703322,0.512976,0.0,0.0,0.0,0.17,2.5642199357161064,0.04633425766107802,0.0446139822271861,0.007874719776267098,0.0,12.9288,100.0,41.73658405641295,9.245497605606836,11.208077394890832,2.1504955395176637,19.413593808865276,10.086045406432689,0.8405029035302608,0.332872070960069,2.4632593114105967,0.18307972706195122,0.03885845088369289,0.574204718558729,0.03741573351152125,0.006604172098476663,1.6829091002584557,0.0,0.14965986394557831,3.379412796695312,1528.0726142745452,0.24,39.0,True
844,OIB,Kauai,Reiners_1998,samp.95HTZ490,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,41.902034242795935,3.0156830354894764,11.23932431969569,11.483332960752728,12.052813349420767,13.292768160620069,0.2182398718312881,0.4364797436625762,0.8729594873251524,0.7043199228229744,2.0683220297300897,8.24,0.0,21.5,0.0,290.0,286.0,60.0,352.0,69.8,96.0,0.0,0.0,705.0,22.0,174.0,0.0,0.0,0.0,492.0,44.4,92.7,11.5,47.1,11.3,3.35,9.7,1.3,6.8,0.0,2.6,0.3,1.6,0.2,0.0,0.0,0.0,0.0,4.9,0.0,0.703345,0.512964,0.0,0.0,0.0,0.17,2.6140879069069367,0.044202876879241536,0.047364877966262355,0.008067214100835317,0.0,13.0838,99.99999999999999,41.66003616972666,9.115452827768545,11.414793663035343,2.1201092098831382,19.900068249951843,9.775218545479158,0.707998167943329,0.3539990839716645,2.445815751159889,0.17699954198583226,0.03584995214866236,0.5712260674691737,0.03841443653671246,0.0065427696092735,1.6774755633308052,0.0,0.173212071103762,3.465211343581796,1540.4069685564887,0.24,39.0,True
845,OIB,Kauai,Reiners_1998,samp.95HTZ500,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,41.21954115056368,3.076084843741539,11.262481087220957,12.086894193474285,12.135665843688809,13.00885060015666,0.22822602621870802,0.43660511151509906,0.8434419338602515,0.754136005243647,2.100121286068832,8.65,0.0,22.4,0.0,292.0,259.0,59.0,358.0,65.5,103.0,0.0,0.0,764.0,23.8,179.0,0.0,0.0,0.0,537.0,46.4,93.8,11.5,47.8,11.4,3.38,9.3,1.2,6.5,0.0,2.5,0.3,1.6,0.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.7514837418032747,0.040168663455320636,0.048339249208009714,0.007960263780906975,0.0,13.7239,99.99999999999996,41.06926124390832,8.654183076529286,11.92580492194895,2.1142627320970693,21.121322571057334,9.325145423421167,0.648107717430994,0.3354909578039079,2.3636888879557785,0.17537075520300247,0.030865931297880123,0.5794843075373697,0.03714427657532383,0.0061167321448912446,1.613750465088723,0.0,0.20854768500197876,3.9534552932634677,1598.9448615768051,0.24,39.0,True
846,OIB,Kauai,Reiners_1998,samp.95HTZ510,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,42.10738964509364,2.8025361496136103,11.309167922204026,11.0272155807683,12.309344924427855,12.804461543175774,0.20796140958003578,0.5644681628727055,1.3269954029504882,0.7328181713352561,2.1855566225065024,6.19,0.0,21.6,0.0,292.0,380.0,58.0,354.0,61.8,92.8,0.0,0.0,854.0,22.0,168.0,0.0,0.0,0.0,555.0,47.3,100.0,12.3,49.2,12.1,3.64,10.0,1.3,6.9,0.0,2.6,0.3,1.7,0.2,0.0,0.0,0.0,0.0,5.2,0.0,0.703321,0.512992,0.0,0.0,0.0,0.17,2.5102564730172743,0.05752965083379581,0.04665956227286216,0.007638779347866683,0.0,12.8265,100.0,41.85115675731975,9.347989808620131,11.035633727029937,2.0749406223526146,18.95894928135064,10.174721225813768,1.0968746408400099,0.4665809783816732,2.316534650921679,0.1718978045700103,0.04755315275069246,0.6057365886100093,0.038568099404114826,0.006314101265925787,1.8065485607690335,0.0,0.16001679966400684,3.361340010971508,1518.0070650180837,0.24,39.0,True
847,OIB,Kauai,Reiners_1998,samp.95HTZ525,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,42.00309110776228,2.5817465241341835,10.614937908128166,10.61955442719613,11.995207841290718,14.557111075168066,0.19859588647186027,0.41705136159090656,1.9561735563454123,0.675226014004325,1.857038597013029,4.1,0.0,21.1,0.0,290.0,357.0,61.0,353.0,74.0,108.0,0.0,0.0,727.0,21.9,167.0,0.0,0.0,0.0,504.0,40.9,86.4,10.5,42.6,10.3,3.05,8.9,1.1,5.9,0.0,2.3,0.3,1.5,0.19,0.0,0.0,0.0,0.0,4.7,0.0,0.703346,0.512986,0.0,0.0,0.0,0.17,2.4174557073065777,0.05315222913275326,0.045756966933735696,0.007900797521844067,0.0,12.5604,100.0,41.87466688378601,9.538049282043518,10.607740545434652,2.17220410265344,18.026972690509304,10.778290417598937,1.7577191638931586,0.37474137620262954,2.3198275669686628,0.17844827438220462,0.04775991958751539,0.6067241328994961,0.041114908950773695,0.007099259249843742,1.6686414758398382,0.0,0.09665763324299917,3.389352418128547,1515.8376557244528,0.24,39.0,True
848,OIB,Kauai,Reiners_1998,samp.95HTZ535,Koloa,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.5,0.5,Stratigraphic,22.0,-159.5,41.77051423762344,2.5276371973006513,10.497104142020325,10.911877399092178,11.111725959560076,14.303482915919819,0.19824636670081514,0.6542132090194269,2.76553960017069,0.6443006917776493,2.035512093784155,1.85,0.0,20.6,0.0,286.0,292.0,59.0,363.0,77.9,95.2,0.0,0.0,829.0,21.0,167.0,0.0,0.0,0.0,516.0,44.3,97.0,11.5,45.4,11.5,3.28,9.1,1.2,6.7,0.0,2.3,0.3,1.6,0.19,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.484000668456469,0.04244542468716846,0.04593925135977634,0.0074608425273633965,0.0,13.2191,100.0,41.638571440647866,9.19474878713915,10.88111852208676,2.1758155225034312,18.5621831130534,9.733115667653417,2.422424464921108,0.5730462448288185,2.214038151834026,0.17365032442425854,0.03717930315654018,0.5643635543788409,0.04023965752911795,0.00653519026308407,1.7829700555801804,0.0,0.1169977924944813,3.8505144423133943,1556.4327666869822,0.24,39.0,True
