Unnamed: 0,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
891,OIB,Hawaii,Chen_1996,samp.EK35-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HILINABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,49.537290933990846,2.4166987814538117,12.735244188765844,9.748040504827243,10.479040403505115,9.646728286709443,0.18050027448619338,0.38105547308218574,2.226168066163717,0.2206111156221251,0.39462466769969795,0.0,0.0,30.5,0.0,266.0,647.0,0.0,223.0,0.0,112.0,19.0,5.0,313.0,22.2,147.0,15.3,0.0,0.0,98.0,10.2,27.6,0.0,18.2,4.92,1.81,0.0,0.92,0.0,0.0,0.0,0.0,1.77,0.27,3.4,0.0,0.0,0.0,0.4,0.0,0.7036,0.0,18.541,15.513,38.144,0.15,1.9119259156981145,0.09389564942091672,0.02817573857474689,0.0,0.0,11.5501,100.0,47.738837681727276,10.190225884794353,10.111377938307422,1.529845573997129,17.290478623468918,8.384903122768584,1.7812893977906827,0.3049051347417418,1.9337443486357,0.14442899892757702,0.07513149045407697,0.1765240671921337,0.022545083258070465,0.0,0.31576265393632275,0.0,0.1823385118560917,1.985238350616178,0.24,1471.6535771918143,39.0,True
892,OIB,Hawaii,Chen_1996,samp.EK36-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HILINABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,49.70783641838909,2.471827572759341,12.740970209627465,9.736977753476356,10.691107303032203,9.083463683985265,0.18086523861143566,0.4169952414268109,2.2105806491461313,0.23110602351512122,0.5142015536528514,0.0,0.0,0.0,0.0,278.0,548.0,0.0,197.0,0.0,113.0,21.1,6.4,318.0,23.6,155.0,15.7,0.0,0.0,99.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.9097561297810157,0.07944699671466363,0.024865225882249414,0.0,0.0,11.5488,99.99999999999999,47.72961888043196,10.002982331557579,10.170705201269994,1.4993565254040333,17.39111170599538,8.393627463017554,1.735534956292662,0.32738448985494883,1.940640871939664,0.14199796063066392,0.06237412782203916,0.1814421846926117,0.01952177982351643,0.0,0.4037015212673775,0.0,0.19484702093397757,1.9871807275805828,0.24,1471.27819512918,39.0,True
894,OIB,Hawaii,Chen_1996,samp.EK39-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HILINABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,48.34844475070868,2.444579377086932,13.188710199734599,9.794757728818313,11.186696395327697,9.536886517028819,0.1710199891054047,0.3822807932201465,2.263498687845725,0.23138021885247378,0.428875316623912,0.0,0.0,0.0,0.0,253.0,516.0,0.0,213.0,0.0,110.0,21.7,5.5,346.0,24.3,155.0,16.4,0.0,0.0,108.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.921088769628991,0.07487305277620256,0.02690820324213812,0.0,0.0,11.6072,100.00000000000006,46.741931718493554,10.479475779131565,10.16960243957064,1.5264573203901188,17.407734412178797,8.888717103336909,1.7985291447114107,0.3037523952462277,1.94241210735395,0.13588893882993214,0.05949257593768667,0.18384992637744502,0.021380700604188743,0.0,0.3407754378375919,0.0,0.1869918699186993,2.180464035679962,0.24,1461.9416485964325,39.0,True
898,OIB,Hawaii,Chen_1996,samp.EK64-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HILINABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,49.890997911640355,2.51559738717544,12.517844150790758,10.049337918709423,9.811835997288798,9.651481724384503,0.1804015368415303,0.4409812034099408,2.2550216937059613,0.24053538245537368,0.3861852162115314,0.0,0.0,0.0,0.0,286.0,365.0,0.0,283.0,0.0,123.0,21.4,7.0,313.0,25.4,164.0,15.8,0.0,0.0,117.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.9710206982494278,0.05298961776887671,0.03576956136807,0.0,0.0,11.9028,100.0,47.85067070613709,9.793476619544613,10.40463099412801,1.5420502837722976,17.95451364547515,7.676400606743821,1.7642416671628067,0.3450066204076428,1.9681060012185843,0.14113917795308567,0.041457025382866663,0.18818557060411398,0.02798471995095342,0.0,0.30213636151896794,0.0,0.19710959454034535,2.0271893929844462,0.24,1467.5753772774424,39.0,True
900,OIB,Hawaii,Chen_1996,samp.EK57-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HILINABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,49.70980273488705,2.22805866533694,12.826411895675069,9.441534451600974,10.437706701778252,10.076413304213869,0.17061683674266323,0.34123367348532646,2.1578049656676908,0.20072627414682676,0.44308069415587936,0.0,0.0,0.0,0.0,250.0,558.0,0.0,268.0,0.0,106.0,20.0,5.2,306.0,22.0,140.0,14.0,0.0,0.0,94.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.8518095398796668,0.08095084282227917,0.03384941960752229,0.0,0.0,11.1909,100.00000000000001,48.173311448248924,10.665909038406035,9.754363242285732,1.5398875593157046,16.483406378522645,8.679561451497335,1.7943405898412474,0.28375568723649514,1.8527606356325732,0.14187784361824757,0.06731534377247532,0.16691559565384836,0.028147765210815284,0.0,0.3684474207579376,0.0,0.1557619248628114,1.799974763773057,0.24,1443.5993192837286,39.0,True
902,OIB,Hawaii,Chen_1996,samp.EK50-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HILINABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,48.259578575089044,1.8309826035554084,10.231409599015139,10.002823511625076,8.631793573073923,16.207278910001367,0.18108637707193914,0.24144883377332652,1.7806855214653665,0.17102596762170794,0.28742324659707097,0.0,0.0,26.4,0.0,224.0,876.0,0.0,676.0,0.0,113.0,16.8,3.4,232.0,18.6,112.0,11.8,0.0,0.0,57.0,7.36,20.1,0.0,13.6,3.78,1.37,0.0,0.7,0.0,0.0,0.0,0.0,1.48,0.23,2.6,0.0,0.0,0.0,0.0,0.0,0.7036,0.0,18.54,15.537,38.174,0.15,1.9618976236875345,0.12714403257677595,0.08542162484634687,0.0,0.0,11.8506,100.00000000000003,48.06914825520007,9.968886164438702,10.00188607236944,1.9115581179260401,17.053718383919197,8.410314013153233,1.7349956607993815,0.23525359972436888,1.7840021912199113,0.17643995790516975,0.12388169733401838,0.1666376842686366,0.08322982731104704,0.0,0.28004837443077224,0.0,0.02534113060428852,1.8633546215580916,0.24,1463.0974961699644,39.0,True
903,OIB,Hawaii,Chen_1996,samp.EK47-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HILINABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,50.304066459301346,2.1047694968783173,12.748934360255843,8.907533373004348,10.213171604031663,10.644125135004078,0.17038605483256208,0.31070468343067403,2.1448653577802683,0.2004544742763484,0.37185757546916803,0.0,0.0,0.0,0.0,241.0,625.0,0.0,327.0,0.0,102.0,20.6,4.8,291.0,21.9,130.0,13.1,0.0,0.0,85.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.7470735674886975,0.09072967286086671,0.041328185385827144,0.0,0.0,10.5511,99.99999999999996,49.15047539359559,11.223160589580708,9.144580170197333,1.5379863646379168,15.168292039356734,8.990874201872716,1.888171016743186,0.27352000249904146,1.8528737696820576,0.14999450162457093,0.07987127864835862,0.17646437671817172,0.03638208875771415,0.0,0.3273542060858838,0.0,0.11308203991130826,1.5103017121662186,0.24,1404.4396449189294,39.0,True
908,OIB,Hawaii,Chen_1996,samp.EK80-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/HALAPEASHMEMBER/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.27,-155.27,47.62399795918084,1.7660793390382012,9.733522480947137,9.862039875027117,8.14805440206845,18.04216654868531,0.17058755856516972,0.28096739317477415,1.7259468122547492,0.17058755856516972,0.2773045432160569,0.0,0.0,24.5,0.0,217.0,1162.0,0.0,759.0,0.0,115.0,15.1,4.8,225.0,18.1,110.0,10.1,0.0,0.0,75.0,7.7,19.4,0.0,13.2,3.7,1.37,0.0,0.69,0.0,0.0,0.0,0.0,1.52,0.21,2.7,0.0,0.0,0.0,0.3,0.0,0.70361,0.51296,18.567,15.517,38.22,0.15,1.9342851119027744,0.16858829763160516,0.09587211974262821,0.0,0.0,11.6884,100.0,,,,,,,,,,,,,,,,,,,0.24,,39.0,False
909,OIB,Hawaii,Chen_1996,samp.EK75-77,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/PUNABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-153.33,49.50687302322121,2.2009727790968605,11.839074837772918,9.785100281242963,10.009935690678255,11.437033507818866,0.1809017226704124,0.3517534047866153,2.030120104286016,0.20100180377883134,0.37595331476592375,0.0,0.0,29.5,0.0,268.0,842.0,0.0,316.0,0.0,117.0,18.8,5.5,279.0,21.9,140.0,16.2,0.0,0.0,87.0,9.53,26.3,0.0,17.3,4.55,1.66,0.0,0.85,0.0,0.0,0.0,0.0,1.82,0.24,3.3,0.0,0.0,0.0,0.4,0.0,0.70356,0.51298,18.504,15.519,38.139,0.15,1.9191946121016747,0.12216767353551385,0.03991724424390727,0.0,0.0,11.5966,99.99999999999997,48.17705910417447,10.063812803356079,9.971728068034933,1.6314125532662094,16.969387174519525,8.50895195317213,1.7257048357088915,0.2990081967740602,1.8709382563781451,0.15377561994549724,0.10384870557285973,0.1708617061793652,0.03393167787189149,0.0,0.3195793450459504,0.0,0.13978494623655924,1.8484441142145265,0.24,1458.6352863628854,39.0,True
910,OIB,Hawaii,Chen_1996,samp.EH26-76,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/PUNABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-153.33,49.66583527525573,2.4104793268358056,12.32356327330378,9.947804990595333,10.36508790934511,9.852824693329138,0.18078570132795255,0.42183363401153307,2.1192097243492523,0.2310043929141311,0.4131382337109886,0.0,0.0,31.4,0.0,277.0,604.0,0.0,235.0,0.0,114.0,18.9,7.1,314.0,23.0,155.0,19.1,0.0,0.0,105.0,11.5,28.9,0.0,19.5,5.18,1.86,0.0,0.77,0.0,0.0,0.0,0.0,1.92,0.26,3.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.9511065999789177,0.08763962822105839,0.029686616821258595,0.0,0.0,11.7889,99.99999999999997,47.79026234686361,9.792047962186707,10.282895026465319,1.5503088662448792,17.665528512878943,8.235884028806476,1.683880124810457,0.3351802627777706,1.9153169141726538,0.143648571360505,0.06963663218964032,0.18355130287610258,0.02358837044952271,0.0,0.3282710779174325,0.0,0.1869918699186993,1.9884097875940714,0.24,1461.259488315487,39.0,True
912,OIB,Hawaii,Chen_1996,samp.EH40-76,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/PUNABASALT/PACIFICOCEAN,0.0675,0.0375,Stratigraphic,19.3,-155.33,50.53209597909548,2.318352835131801,12.76601469288794,9.464474064220594,10.909358293680384,8.70136018157577,0.18065087027001048,0.4014467093856988,2.1377019648617908,0.2207958391156883,0.41468669428735916,0.0,0.0,0.0,0.0,283.0,516.0,0.0,173.0,0.0,115.0,20.3,6.4,304.0,23.5,151.0,17.0,0.0,0.0,107.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.856308786660782,0.07489241698829706,0.021860671838399178,0.0,0.0,11.2129,99.99999999999997,48.41478083468464,10.072870976465541,9.955362158790194,1.4646982124288417,16.93133380048164,8.607898484520463,1.6867281290366787,0.31675671733494015,1.8292685343073842,0.1425404052707055,0.05909296453019466,0.1742163120642341,0.017248901257314403,0.0,0.3272035688272132,0.0,0.19159256265157654,1.8013070420962491,0.24,1454.564596700965,39.0,True
913,OIB,Maui,Chen_1991,samp.KK83-0725,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,46.45740432160075,1.5830803990746296,8.747554908642266,10.19859923852639,7.154321331134686,21.4122677116693,0.17251552867059422,0.3145874329977643,1.4308622773575086,0.17251552867059422,0.2692133658539164,0.0,0.0,20.7,0.0,169.0,450.0,96.0,73.0,0.0,122.0,0.0,4.9,201.0,0.0,101.0,7.6,0.0,0.0,54.0,7.2,18.8,0.0,11.8,3.27,1.17,0.0,0.59,0.0,0.0,0.0,0.0,1.2,0.19,2.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.0002959752066833,0.06540596002860442,0.009237552669763938,0.012138467896569317,0.0,12.0655,100.00000000000001,,,,,,,,,,,,,,,,,,,0.24,,39.0,False
914,OIB,Maui,Chen_1991,samp.HO-22,Haleakala,Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,46.96172228738475,2.6800955705748604,13.37052733214423,10.455627612958382,9.49034811504469,10.790418897331152,0.18000659654411993,0.49001828783869217,2.6100986251070304,0.3000109942401999,0.5084051306974847,0.0,0.0,26.0,0.0,233.0,402.0,65.9,360.0,0.0,119.0,0.0,1.02,392.0,0.0,179.0,14.92,0.0,0.0,145.0,13.5,35.6,0.0,22.6,6.33,2.12,0.0,0.96,0.0,0.0,0.0,0.0,2.08,0.29,4.4,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.0507080769929793,0.058270939741150184,0.04543156803458913,0.008309965365682357,0.0,12.4032,99.99999999999997,45.63562120208276,10.602722549767051,10.665836966297093,1.6261953048515945,18.487553640756644,7.525771083285034,2.069787590427082,0.3885806312047943,2.125294615220512,0.14274380904160497,0.04620839488538928,0.23790634840267555,0.036026874550681084,0.0065897368878399705,0.40316125233925204,0.0,0.18831168831168843,2.613875780128494,0.24,1493.9706941299874,39.0,True
916,OIB,Maui,Chen_1991,samp.HO-23,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,47.18842828821019,1.753284055524387,10.118968442132294,9.60129499061116,7.624287247244747,19.075759116895092,0.17031871051216324,0.1302441286055602,1.7432666510542365,0.18033810059271416,0.2844982581730748,0.0,0.0,23.1,0.0,201.0,821.0,80.6,925.0,0.0,109.0,0.0,0.81,246.0,0.0,108.0,7.9,0.0,0.0,59.0,7.26,19.9,0.0,13.4,3.94,1.35,0.0,0.6,0.0,0.0,0.0,0.0,1.51,0.23,2.7,0.47,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.8831440747216397,0.11913400301984715,0.11685937709758683,0.010174555605292228,0.0,11.3775,99.99999999999999,,,,,,,,,,,,,,,,,,,0.24,,39.0,False
917,OIB,Maui,Chen_1991,samp.C-123,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,45.93528924678472,2.172546226499123,11.395860654939916,10.531384906263803,7.714552421089997,17.319985189177178,0.1709875355824944,0.1408130894476128,1.78028438183667,0.23133642785225758,0.3787437880754822,0.0,0.0,22.7,0.0,205.0,582.0,77.4,542.0,0.0,122.0,0.0,0.55,308.0,0.0,148.0,11.9,0.0,0.0,90.0,10.3,26.5,0.0,17.8,4.89,1.86,0.0,0.87,0.0,0.0,0.0,0.0,1.79,0.24,3.68,0.77,0.0,0.0,1.0,0.0,0.70382,0.51292,0.0,0.0,0.0,0.15,2.0655666870184555,0.08442842186031307,0.06845327487335422,0.009767748698647622,0.0,12.4833,100.00000000000001,45.79708010367023,11.08682051332948,10.515923212542619,2.0095513459406167,18.1845259422266,7.5053443195815515,1.73200550636348,0.13699443121536872,2.1136297467507137,0.16635058767570104,0.08213883863025255,0.22506290059636577,0.06659691576182115,0.009502860724632543,0.36847277499055303,0.0,0.026763990267639922,2.372471857030641,0.24,1470.5877523085114,39.0,True
918,OIB,Maui,Chen_1991,samp.C-122,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,0.83,0.17,Stratigraphic,20.72,-156.17,48.661507756669295,1.8532865177867064,10.015835102315084,10.410085773895757,7.868875357345686,16.517542463309443,0.172162962512968,0.2633088197527401,1.5494736144025503,0.162036196770917,0.26885535173953573,0.0,0.0,25.8,0.0,205.0,804.0,76.9,703.0,0.0,115.0,0.0,4.11,207.0,0.0,103.0,7.2,0.0,0.0,57.0,7.1,18.8,0.0,12.3,3.73,1.39,0.0,0.71,0.0,0.0,0.0,0.0,1.73,0.24,2.64,0.51,0.0,0.0,0.8,0.0,0.70384,0.51291,18.336,15.479,38.045,0.15,2.0417757564605328,0.11670324379817315,0.08884059540013929,0.009710487840485164,0.0,12.3321,100.0,48.31266899270672,9.570435603202284,10.39528586788804,1.950978944218886,17.96672083018687,7.518950153212405,1.4805692479974077,0.2515995997793857,1.7708717337669555,0.16450695615047045,0.1115135051691365,0.15483052294116015,0.08488989570431867,0.009278666991188898,0.2568994800847692,0.0,0.04351984696317554,1.862516572151393,0.24,1475.1344732768302,39.0,True
920,OIB,Maui,Chen_1991,samp.HO-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,46.80911402947863,2.8707942970026536,15.310949217654219,10.870485229050383,9.770786800913713,8.551951069230801,0.1913866171833202,0.2618976850191603,2.3570791651724425,0.30218887336870043,0.4986146175066454,0.0,0.0,27.9,0.0,259.0,253.0,59.1,226.0,0.0,124.0,0.0,0.82,351.0,0.0,187.0,11.7,0.0,0.0,105.0,13.6,34.9,0.0,21.8,6.08,2.35,0.0,1.1,0.0,0.0,0.0,0.0,2.28,0.31,4.6,1.1,0.0,0.0,0.9,0.0,0.70379,0.51292,18.245,15.464,38.031,0.15,2.1320759198059274,0.0366881778517533,0.02853272938070054,0.007455571380937251,0.0,12.89,100.0,44.90803290396109,10.774217950047715,11.305205143450658,1.500328315343791,20.024117884484234,6.875640761391201,1.6586616734253152,0.18429574149170264,2.020159756652856,0.13467754983327926,0.025817238287820884,0.21264839543714284,0.020078300873921713,0.005246438340199976,0.3508719469790856,0.0,0.26008139104698497,2.860660878100828,0.24,1526.7204977900246,39.0,True
921,OIB,Maui,Chen_1991,samp.HO-3,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,47.82703971891592,2.5267128434453916,13.064747440834084,10.582721400222061,10.177055765570437,10.467820278508224,0.19050585133262402,0.30079881712616,2.0253847905989915,0.24063964932642395,0.39597182970509914,0.0,0.0,28.2,0.0,262.0,490.0,66.5,360.0,0.0,127.0,0.0,4.39,322.0,0.0,158.0,12.8,0.0,0.0,94.0,10.8,27.7,0.0,18.5,5.06,1.95,0.0,0.9,0.0,0.0,0.0,0.0,1.98,0.27,4.1,0.8,0.0,0.0,0.8,0.0,0.70385,0.51295,0.0,0.0,0.0,0.15,2.0756355386170178,0.07109624169813396,0.04547600661549988,0.008393827483894214,0.0,12.5417,99.99999999999997,46.18156321212238,10.119673712874967,10.816876285362294,1.6077428586182243,18.89480123773593,7.882929553112783,1.5688197048356278,0.23299232505800027,1.9571376834947394,0.1475617546079821,0.05506962698322736,0.18639432140515888,0.03522474129695225,0.006501679096656789,0.3067113033950751,0.0,0.203504579848666,2.4187339292570518,0.24,1495.4214785467934,39.0,True
922,OIB,Maui,Chen_1991,samp.HO-4,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,47.334239946777856,2.663179927013724,13.78822979215751,10.368904808116135,10.47184588847086,9.728145458336568,0.18089565226279558,0.15074571528933692,2.4621902711355568,0.2612934994030405,0.4501501402574258,0.0,0.0,30.1,0.0,274.0,439.0,58.0,281.0,0.0,120.0,0.0,0.44,343.0,0.0,167.0,14.6,0.0,0.0,92.0,12.5,31.5,0.0,20.8,5.82,2.02,0.0,0.96,0.0,0.0,0.0,0.0,2.27,0.31,4.24,1.0,0.0,0.0,0.9,0.0,0.70384,0.51292,0.0,0.0,0.0,0.15,2.0336987531213957,0.06367623817352541,0.03548529784550228,0.007318611638792851,0.0,12.2922,100.00000000000001,45.74082092518597,10.5738256328326,10.696009502781143,1.559589325777399,18.587094792114197,8.030579280131073,1.8881880411256502,0.11560286798184152,2.0423216469107555,0.13872405041089939,0.04883160852051807,0.20037901480666312,0.02721272836349805,0.00561244804514577,0.3452081350126957,0.0,0.20979849861714747,2.523800257574895,0.24,1494.1223283683457,39.0,True
923,OIB,Maui,Chen_1991,samp.HO-5,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,47.31850647251635,2.6405161813957285,13.905444981195883,10.619866798301281,9.969703884212956,9.999872705753662,0.19076023730912325,0.16064004314524397,2.2891188781276974,0.2710797626840225,0.44586342571736276,0.0,0.0,29.8,0.0,251.0,428.0,57.5,288.0,0.0,117.0,0.0,0.51,324.0,0.0,163.0,14.5,0.0,0.0,91.0,12.1,31.2,0.0,20.7,5.49,2.1,0.0,0.86,0.0,0.0,0.0,0.0,2.15,0.3,4.26,1.0,0.0,0.0,0.9,0.0,0.70373,0.51298,0.0,0.0,0.0,0.15,2.08292102837277,0.062080765833377155,0.0363693082836759,0.007255527150881083,0.0,12.5897,100.0,45.67924815148337,10.562914302191237,10.89721430515854,1.5822374868755529,19.068649182332248,7.573229615418452,1.7388703899723406,0.12202608485655095,2.0058003303993184,0.1449061171136028,0.0471580600404468,0.20591878261801724,0.02762701137215995,0.005511474937739651,0.3386887052304082,0.0,0.21568627450980404,2.559880700803169,0.24,1500.969612803773,39.0,True
924,OIB,Maui,Chen_1991,samp.HO-17,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,47.0072419658274,2.7853883009587115,14.48400328721115,10.551088554050766,10.473079064933733,8.62963971537928,0.20257360440055316,0.26334578495680755,2.663843939846202,0.3139889379667248,0.47442789157959003,0.0,0.0,27.7,0.0,235.0,327.0,59.4,214.0,0.0,114.0,0.0,2.6,379.0,0.0,179.0,13.2,0.0,0.0,111.0,12.4,33.2,0.0,21.9,6.13,2.14,0.0,1.07,0.0,0.0,0.0,0.0,2.27,0.32,4.4,0.82,0.0,0.0,0.6,0.0,0.70387,0.51293,18.23,15.463,38.016,0.15,2.069431249831775,0.0474292136610614,0.02702347542158134,0.007495013974673875,0.0,12.5086,100.00000000000003,45.191160728745906,10.492129629339773,11.007251898416426,1.499084231181667,19.30834525682587,7.586638927694331,1.9296734041669188,0.19076618931360917,2.017719448290216,0.14674316725196143,0.03435745270707724,0.22745180141145335,0.019575651947611683,0.005429345508739732,0.34367286719843426,0.0,0.24385633270321375,2.786662168976589,0.24,1518.8581772843327,39.0,True
925,OIB,Maui,Chen_1991,samp.HO-16,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/HONOMANUSERIES/PACIFICOCEAN,1.05,0.25,Stratigraphic,20.72,-156.17,47.757662907972254,2.6520701654906236,13.656641279735657,10.336155926251402,10.567679246570902,9.327986665472128,0.20322437192302834,0.17274056730240625,2.4590149994900883,0.2641909889498202,0.4715003077733173,0.0,0.0,29.8,0.0,274.0,420.0,57.2,283.0,0.0,120.0,0.0,1.0,347.0,0.0,167.0,14.5,0.0,0.0,100.0,12.3,33.0,0.0,20.9,5.9,2.12,0.0,1.04,0.0,0.0,0.0,0.0,2.24,0.32,4.0,0.95,0.0,0.0,0.6,0.0,0.70385,0.51299,0.0,0.0,0.0,0.15,2.027275571363348,0.06090926703144398,0.0357313788056729,0.007216355867906527,0.0,12.2556,100.00000000000001,45.98829286560873,10.33768075689224,10.713718824003339,1.5345887201487887,18.637241390146187,7.999426224542372,1.8614029262713543,0.13075959175895532,2.0075400791556177,0.15383494637715717,0.04610654587828189,0.19998490453604045,0.0270476158471508,0.005462571774601656,0.3569120370591846,0.0,0.21783339851388359,2.4761280148825278,0.24,1493.9876614399768,39.0,True
