Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
OIB,Hawaii,Rhodes_1996,samp.R159-4.10,Mauna_Kea,Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,45.8052803,3.615154599,13.21881741,10.97561605,11.36620149,8.632301384,0.200285022,0.33047093,2.533614093,0.360513832,0.698368304,0,0,0,0,327,611,0,177,0,131,23,1.3,448,30.3,227,24.5,0,0,190,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,2.152695689,0.088388486,0.022292409,0,0,13.0462,100,44.18998857,9.274140828,11.38337504,1.510301744,20.16101072,7.974370932,1.777548867,0.231853868,2.536342838,0.140517222,0.062012148,0.252931555,0.015640048,0,0.489965615,0,0.261720192,3.176089062,0.24,1559.256257,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R160-5.75,Mauna_Kea,Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.06353919,3.227954506,11.91933085,10.85675791,10.47583554,11.22768076,0.190469107,0.421037286,2.385875974,0.320790596,0.613039983,0,0,0,0,300,881,0,324,0,125,21,3.1,427,28,204,21.3,0,0,203,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,2.129383521,0.127485941,0.04081884,0,0,12.901,100,44.8598059,9.315904748,10.9946968,1.664282526,19.25060948,8.187698394,1.864751772,0.329074115,2.522903098,0.148866751,0.0996404,0.250723356,0.031903169,0,0.479139489,0,0.19775371,2.881670973,0.24,1528.4529,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R171-4.55,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.78362931,2.242159466,11.17057402,9.77398692,10.78847736,14.24728536,0.180981095,0.160872415,1.890247649,0.231253786,0.428519618,0,0,0,0,231,879,0,456,0,105,18,1.1,325,23.1,148,12.8,0,0,143,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,1.9170149,0.127439592,0.057558517,0,0,11.5922,100,46.37765347,10.41555639,9.808864895,1.787444115,16.59167608,10.05928559,1.762486059,0.149999069,2.090612202,0.168748606,0.118825967,0.215623373,0.053668144,0,0.399556033,0,0.065420561,2.096530212,0.24,1446.506348,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R180-5.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.31454839,2.863037566,12.74798862,9.627194942,10.53799867,8.870383244,0.170777001,0.58265211,2.471252643,0.311418226,0.52851683,0,0,0,0,238,413,0,207,0,110,20,10.1,387,29,199,17,0,0,157,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,1.888223946,0.059878814,0.026128997,0,0,11.4179,100,47.42298145,10.01349676,10.09074338,1.483192755,17.20282256,8.277558025,1.941159587,0.457671025,2.24890516,0.134144687,0.047034582,0.244617836,0.020524228,0,0.415147967,0,0.194522755,2.072102634,0.24,1454.197433,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R189-8.50,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,44.15995543,1.16713502,6.026850433,10.13483026,5.89605304,28.42382472,0.171045718,0.08049219,1.157073682,0.120738037,0.25693584,0,0,0,0,143,1730,0,1321,0,103,9,0.2,172,13.2,78,6.9,0,0,66,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,1.987788686,0.250648049,0.16662889,0,0,12.0284,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R193-3.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,45.42331696,1.845573591,8.905141995,10.42846565,7.311693721,21.48127939,0.181531617,0.080680796,1.482514323,0.191616432,0.32845811,0,0,0,0,189,1221,0,930,0,117,15,0.8,236,19.3,123,9.9,0,0,74,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,2.045380682,0.17698394,0.117362783,0,0,12.3712,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R197-0.80,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,45.80628891,1.545947248,7.298080734,10.12708673,6.685730609,23.86186643,0.18069561,0.26100488,1.475680976,0.16061854,0.242817382,0,0,0,0,165,1641,0,1030,0,102,12,4.3,205,16.3,102,8.5,0,0,79,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.986269914,0.237906043,0.130005993,0,0,12.0115,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R208-5.20,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.85436115,2.710233335,12.30644622,9.489082863,10.65015617,10.047968,0.17064377,0.532008215,2.378975325,0.311174168,0.585237684,0,0,0,0,224,486,0,255,0,110,20,9.2,415,25,180,17,0,0,157,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.861135418,0.070412658,0.032165026,0,0,11.2621,100,47.44054253,10.20288034,9.802854019,1.543007757,16.55093567,8.829703319,1.972332236,0.441070969,2.246967641,0.141475284,0.058376879,0.257984534,0.026666993,0,0.485201817,0,0.157894737,1.987496329,0.24,1438.126496,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R212-0.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,45.28042182,1.716320446,8.571485339,10.30843631,7.259007332,22.45344519,0.181727114,0.080767793,1.3528563,0.161535984,0.328501365,0,0,0,0,189,1120,0,961,0,112,14,0.8,222,17.9,119,9.5,0,0,68,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,2.021838801,0.16236537,0.121290847,0,0,12.2272,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R215-7.20,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,45.69466775,1.499995058,7.44965966,9.901718313,6.906038555,24.15100671,0.171140602,0.191274791,1.338929487,0.151006414,0.242848312,0,0,0,0,169,1494,0,1133,0,106,12,2.8,201,15.8,99,8.1,0,0,75,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,1.942067418,0.216622123,0.143024809,0,0,11.7427,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R224-1.75,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.50529,2.735818919,12.92748291,9.519389646,10.5924971,8.908944464,0.170362009,0.471001723,2.395098869,0.290617894,0.528518815,0,0,0,0,243,433,0,199,0,106,21,7.1,361,27.9,185,15.3,0,0,134,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,1.86707962,0.06277875,0.025119275,0,0,11.29,100,47.64251728,10.25139182,9.97744191,1.480579389,16.95165805,8.399766525,1.899294483,0.373500645,2.16948279,0.135095727,0.049783053,0.230457694,0.019919387,0,0.419111245,0,0.188311688,1.990972548,0.24,1463.390446,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R229-0.05,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.53249221,2.283646107,11.1656236,9.729962598,9.528661173,13.56037705,0.171778672,0.353661621,1.980507858,0.232406322,0.371615076,0,0,0,0,221,849,0,457,0,112,18,5.6,310,23.6,152,12.7,0,0,120,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.908380217,0.123166814,0.057720685,0,0,11.5328,100,47.86634323,10.20994356,9.790487578,1.745039507,16.57772099,8.713090847,1.810993651,0.32339127,2.088185909,0.157075915,0.112624809,0.212514367,0.052780297,0,0.339808065,0,0.082147774,1.875987366,0.24,1454.163475,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R233-3.80,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.34680002,2.254778579,11.08258286,9.661901146,9.210354875,14.23326807,0.171120995,0.412704627,1.942727348,0.231517399,0.343018148,0,0,0,0,217,982,0,568,0,110,17,5.9,300,23,147,12.6,0,0,110,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,1.895031026,0.142456866,0.071738037,0,0,11.4525,100,47.88166243,10.40088225,9.697988583,1.778465796,16.3697421,8.643816854,1.823228271,0.387318758,2.116084923,0.160595174,0.133694204,0.217276535,0.06732536,0,0.321918763,0,0.05970851,1.860478615,0.24,1448.843182,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R234-7.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.93237826,2.378553273,11.49137385,9.878893973,9.91566514,13.06698334,0.180649452,0.28101048,2.097548746,0.240866267,0.428575307,0,0,0,0,221,807,0,419,0,111,18,4.1,314,24.6,158,12.7,0,0,89,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.93759078,0.117016059,0.052895072,0,0,11.7151,100,47.14851719,10.24331599,9.959519987,1.72715246,16.93307974,8.838742225,1.869737674,0.250490427,2.120222795,0.161029434,0.104307151,0.214706207,0.047150231,0,0.382028499,0,0.103139013,2.033636776,0.24,1448.391456,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R243-8.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.86969352,1.773614422,8.7169026,9.564977151,8.233195891,20.16480006,0.17131486,0.241856332,1.642610108,0.17131486,0.271515645,0,0,0,0,183,1359,0,832,0,105,14,3.7,236,18.4,114,9.4,0,0,89,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,1.876020898,0.197118215,0.10506544,0,0,11.3393,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R246-5.20,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.03457489,2.151709515,10.31406233,9.665554481,8.849275535,15.76905441,0.171732666,0.42428047,1.929466891,0.222241631,0.357255389,0,0,0,0,213,955,0,606,0,110,17,6.9,301,22.1,148,13.2,0,0,118,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,1.89574757,0.138518632,0.076525593,0,0,11.4586,100,47.92055419,10.1503911,9.669356983,1.865664436,16.30028336,8.708848641,1.898848674,0.417547671,2.117564586,0.169007484,0.136320515,0.218714935,0.075311228,0,0.351586195,0,0.015748031,1.865517365,0.24,1449.427573,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R250-0.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.70264005,2.285459478,10.8936935,9.833360379,9.312989947,14.73972859,0.181225927,0.281906337,2.003549174,0.231565636,0.414264703,0,0,0,0,213,846,0,541,0,108,18,3.9,317,23.1,147,13.5,0,0,125,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.928660077,0.122663778,0.068292419,0,0,11.6618,100,47.30691697,10.26971003,9.854380534,1.818187719,16.7024592,8.779548119,1.888787219,0.26575893,2.15454989,0.170845428,0.115637679,0.218301711,0.064380675,0,0.390535898,0,0.055712937,1.996835762,0.24,1463.278568,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R259-0.75,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.70000264,1.751625758,8.667524378,9.793687111,7.66084838,20.73764854,0.171135713,0.251669991,1.550292542,0.171135713,0.299931841,0,0,0,0,187,1434,0,917,0,109,14,4.1,228,18,114,9.4,0,0,77,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.920878785,0.207882759,0.115735852,0,0,11.6168,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R286-0.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.39895355,1.957808751,9.548063748,9.667740033,8.102292858,18.32307427,0.17068061,0.331320718,1.827286183,0.200800134,0.342952935,0,0,0,0,203,942,0,762,0,106,15,5.4,257,19.3,131,10.8,0,0,92,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,1.896176232,0.136628162,0.096221817,0,0,11.4616,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R298-0.50,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.98068266,2.358062264,12.21064575,9.77038299,10.24220194,12.00564089,0.174291861,0.35883595,0.225553998,0.225553998,0.385984948,0,0,0,0,239,670,0,385,0,107,19,4.6,303,23.5,146,12.1,0,0,95,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,1.916308045,0.097218172,0.048636536,0,0,11.5784,100,48.72398805,10.56286356,9.918967066,1.65770925,16.92508106,8.86005407,0.195116307,0.310412345,2.039850346,0.150771809,0.084098933,0.195116307,0.042073212,0,0.333897685,0,0.126637555,1.407371945,0.24,1417.093467,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R303-3.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.6841586,1.785900594,8.859261563,9.668802671,7.745582314,20.39737402,0.170563462,0.280927938,1.675531159,0.180596957,0.356958011,0,0,0,0,175,1275,0,897,0,103,14,4.6,245,18.1,120,10.1,0,0,92,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,1.896384652,0.184779315,0.113178743,0,0,11.472,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R311-0.70,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.85400367,2.275705291,12.53648862,9.696166185,10.26082309,10.21042504,0.181251049,0.271876076,2.195147944,0.21145906,0.300598985,0,0,0,0,254,549,0,194,0,106,20,4.3,295,24.3,142,10.7,0,0,84,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,1.901751578,0.079763941,0.024539474,0,0,11.4756,100,48.17629494,10.26965407,9.997888101,1.557878879,17.05426895,8.405471963,1.798223626,0.222715733,1.864214679,0.148477427,0.06534111,0.173223257,0.020102272,0,0.246244996,0,0.1663193,1.86888028,0.24,1462.673694,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R315-3.35,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.95724895,2.385338501,10.43328499,9.873092382,8.569164692,15.31420444,0.180403311,0.43096352,1.984433444,0.250560209,0.485296731,0,0,0,0,218,842,0,615,0,112,18,7.2,308,24.1,161,13.7,0,0,125,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,1.936452888,0.121985043,0.077570906,0,0,11.7184,100,47.65670589,9.994269929,9.882196443,1.854970212,16.73567572,8.208588675,1.900931827,0.4128293,2.284967474,0.172812243,0.116852118,0.240017057,0.074306853,0,0.464876262,0,0.041227229,1.950141388,0.24,1456.850277,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R319-1.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.21743248,2.137994788,10.19578323,10.00400411,8.65282104,16.74088387,0.181527298,0.282376127,1.815272979,0.201697659,0.371386996,0,0,0,0,213,1017,0,707,0,113,15,4.1,273,21.2,136,11.5,0,0,91,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.962129179,0.147448494,0.089241746,0,0,11.8649,100,47.16047662,10.1044556,10.00266206,1.944553618,17.03241149,8.575314328,1.799012867,0.279846774,2.118843931,0.179901287,0.14612774,0.199890974,0.088442373,0,0.368060337,0,0.008919722,2.023613923,0.24,1449.241395,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R322-3.50,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.34650327,2.127818376,10.17524048,9.988210514,8.672626073,16.69984187,0.18152015,0.282365009,1.845456346,0.211773012,0.285966398,0,0,0,0,205,976,0,649,0,107,17,5.1,247,19.5,125,9.8,0,0,98,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.959031512,0.141644876,0.082002106,0,0,11.8344,100,47.28195775,10.07402032,9.986924428,1.93954367,17.02396973,8.58635346,1.827098315,0.279556128,2.106651494,0.179714443,0.140235837,0.209666359,0.081186374,0,0.283121692,0,0.00990099,2.016281532,0.24,1452.353389,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R331-1.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.39032968,1.703600855,8.649049731,9.737563668,7.26802078,21.81414581,0.171368433,0.151207441,1.471750438,0.171368433,0.271539206,0,0,0,0,187,1122,0,1009,0,112,14,1.4,218,17.5,108,9.5,0,0,61,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.909871048,0.162756313,0.127428159,0,0,11.5429,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R333-2.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.29023617,2.106043268,10.56043352,9.772549047,8.766783314,16.72741788,0.171305121,0.19145884,1.723123604,0.201535203,0.357247464,0,0,0,0,213,886,0,686,0,111,16,2.1,277,21.5,140,12.1,0,0,99,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,1.916732883,0.128507629,0.08662606,0,0,11.5857,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R340-5.15,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.91952781,2.207346139,10.79594301,9.630688445,8.989936145,15.43135403,0.170568198,0.290968986,1.886282663,0.230768096,0.357310658,0,0,0,0,222,839,0,623,0,110,17,4.5,293,21.6,144,13.4,0,0,110,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.888909142,0.121712159,0.078684521,0,0,11.4155,100,47.75164659,10.53998811,9.638572292,1.844126063,16.23191607,8.776798834,1.841561854,0.284070567,2.155013418,0.166524293,0.118826554,0.225296945,0.076819035,0,0.348839381,0,0.0234375,1.847923925,0.24,1445.32384,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R347-6.35,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.0766605,1.56346516,8.059392226,9.73600759,6.919575562,23.10897471,0.171476536,0.211823256,1.502941111,0.151302184,0.257177596,0,0,0,0,178,1337,0,1091,0,108,13,3.1,206,15.6,101,8.6,0,0,83,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.909565847,0.193891191,0.137746533,0,0,11.5442,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R362-0.55,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.60128601,1.765959137,8.46653863,9.732490952,7.457416288,21.28233879,0.171550401,0.24218956,1.614593762,0.171550401,0.271475362,0,0,0,0,183,1331,0,956,0,104,14,3.6,231,17.8,113,9.2,0,0,86,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,1.908876114,0.19302827,0.12070632,0,0,11.5396,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R365-0.05,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.37439682,1.666990048,8.053749698,9.677438471,7.129880115,22.50427147,0.170715872,0.210883555,1.476188848,0.160673704,0.342603496,0,0,0,0,176,1371,0,1074,0,108,13,3.6,217,16.6,109,9.3,0,0,74,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,1.898078429,0.198647931,0.135481541,0,0,11.4848,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R371-0.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.62300055,1.962902095,9.703782612,9.700607904,8.153592553,17.90773397,0.171124696,0.332183584,1.741446372,0.201323114,0.357154646,0,0,0,0,202,983,0,792,0,108,16,5.5,262,19.8,128,12.2,0,0,94,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,1.902622752,0.142539705,0.099985443,0,0,11.5034,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R374-5.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.61393169,1.656130513,8.442207158,9.569408824,7.311196037,21.85277609,0.171671473,0.242359668,1.494556078,0.161573442,0.285709075,0,0,0,0,177,1403,0,936,0,99,13,4.4,224,16.7,105,9,0,0,74,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,1.876890101,0.20343129,0.11815856,0,0,11.3484,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
